"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","crg04137","Mitophagy - animal","7 of 78","55/3838",0.000101129863615954,0.00677570086226894,0.00670650674505803,"105318588/105318783/105320604/105321448/105325489/105345634/105348843",7
