"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","crg03040","Spliceosome","6 of 21","140/3838",7.30408012777284e-05,0.00116865282044365,0.000845735593742119,"105322652/105329185/105337759/105340745/105347185/105348755",6
