"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"364","PGEN_.00g240940",180.50664100354,3.20822443544974,1.00565311411396,3.190189927743,0.00142179321011063,0.0382332775068448,78,275,38,348,249,480,158,124,45,113,189,270,134,48,408,386,172,94,165,74,490,124,25,93,295,91,177,40,162,138,91,48,423,83,236,TRUE,FALSE
"365","PGEN_.00g015880",374.293225304883,-0.849449515733534,0.269145223869315,-3.15610102056274,0.0015989347181099,0.0410861400876482,590,511,385,424,333,319,359,353,418,395,353,361,325,341,403,481,287,436,463,356,282,519,406,323,274,470,412,362,449,351,412,241,229,359,502,FALSE,TRUE
"366","PGEN_.00g089670",7.64533829170933,-2.64183302371897,0.861385535941015,-3.06695772507129,0.00216249438631394,0.0493437969069114,6,4,4,1,3,6,2,7,9,5,7,8,15,12,4,5,14,18,10,12,0,11,10,6,3,7,12,14,7,6,7,2,5,7,6,FALSE,TRUE
"367","PGEN_.00g167440",15.5906217774123,-3.78025631019391,1.09877640676034,-3.44042362662274,0.00058080432925088,0.0213067414547373,12,5,7,10,13,12,11,7,105,3,15,9,30,3,6,11,17,40,8,14,17,19,20,15,6,9,8,29,7,7,8,6,12,14,8,FALSE,TRUE
"368","PGEN_.00g126720",7.49431473400876,6.21258261820031,1.83499042630842,3.38562127035105,0.000710173226193348,0.0244784481499695,0,13,0,7,16,10,12,0,4,2,5,8,6,0,0,10,9,0,13,3,36,2,1,12,5,3,0,2,2,14,0,10,34,0,18,TRUE,FALSE
"369","PGEN_.00g238050",15.7837361522799,5.0087411124995,1.58486111422373,3.16036595733678,0.00157571089292897,0.0406725918041326,3,25,5,12,28,39,15,0,3,14,14,10,12,2,4,28,5,7,22,0,80,12,1,21,18,0,12,4,13,22,10,3,76,0,21,TRUE,FALSE
"370","PGEN_.00g083730",6.72117035504471,-4.06522036554079,1.16142321432669,-3.50020588136557,0.000464898949299387,0.0188407234741647,2,4,7,3,8,10,10,16,16,0,5,3,18,0,2,3,3,23,2,7,2,8,15,6,4,3,2,9,2,0,9,8,4,8,8,FALSE,TRUE
"371","PGEN_.00g340770",16.5721977496224,4.48472606150671,1.14850963145984,3.90482233553959,9.42946331547021e-05,0.00740989438889196,7,16,3,19,41,18,19,7,1,17,21,17,21,2,14,39,9,6,27,8,59,13,4,15,16,4,12,0,10,19,9,11,70,3,30,TRUE,FALSE
"372","PGEN_.00g085800",115.982987384497,4.21618340097387,0.97747789273033,4.3133286515535,1.6081478576158e-05,0.00243413096757697,128,203,50,142,132,193,131,28,21,99,107,135,55,25,124,144,18,51,120,27,328,83,44,124,187,88,97,9,111,126,50,92,661,38,159,TRUE,FALSE
"373","PGEN_.00g024140",17.1668422608451,4.87088264161822,1.51048648833227,3.22471116374975,0.00126099821918776,0.0363721956987073,10,9,0,13,18,12,23,2,3,4,21,18,37,4,2,45,4,3,20,10,68,5,3,20,4,4,10,2,5,23,4,5,155,5,15,TRUE,FALSE
"374","PGEN_.00g059060",16.6653821084472,-4.83455988619346,1.24692024576015,-3.87720056886733,0.000105665248516957,0.00787270721406736,9,8,24,6,9,17,11,14,123,31,8,6,26,5,0,6,18,32,7,18,9,9,17,2,10,2,11,37,8,9,24,4,6,5,23,FALSE,TRUE
"375","PGEN_.00g132220",12.8263855951349,3.81445736319097,1.21184775160922,3.14763744713454,0.00164595703111319,0.0418234382360143,3,9,3,12,25,24,7,4,21,15,6,14,6,25,14,27,18,8,16,1,30,15,2,8,16,7,2,6,7,2,6,4,50,2,15,TRUE,FALSE
"376","PGEN_.00g057550",15.5101966336945,4.24657110541342,1.26408419036863,3.35940528152246,0.000781104224993267,0.0264439706318937,3,13,2,16,35,12,29,8,4,9,15,17,8,3,12,47,17,2,9,7,57,8,7,14,13,4,6,0,12,21,11,9,84,3,25,TRUE,FALSE
"377","PGEN_.00g114240",69.4396576610251,-5.10164673614093,1.48818146986769,-3.4281079555402,0.000607803709269724,0.0218063915693657,12,24,46,14,41,108,5,30,287,25,28,8,163,10,3,29,176,271,15,88,70,29,35,28,70,15,31,237,31,23,13,13,18,54,41,FALSE,TRUE
"378","PGEN_.00g027620",55.4039781035503,2.1937196107867,0.699218669639272,3.13738706650731,0.0017046092835302,0.0429078636781064,83,49,34,51,100,48,83,27,32,72,93,43,49,71,50,93,31,29,55,30,84,50,25,68,45,51,49,32,49,64,33,32,185,20,54,TRUE,FALSE
"379","PGEN_.00g197930",16.3121712477896,5.33441221711748,1.68294081671055,3.16969685692456,0.00152598050547715,0.0400227852574454,1,12,1,15,31,6,13,7,4,8,22,21,12,0,2,70,23,2,11,6,64,4,0,15,7,0,10,3,4,21,5,8,131,3,12,TRUE,FALSE
"380","PGEN_.00g013170",27.817949749754,9.24145223287589,1.77526796257554,5.20566608968062,1.93301963320695e-07,0.000169644776886601,1,5,3,6,127,59,22,2,5,16,1,16,6,3,24,46,8,6,4,13,284,8,0,65,15,3,10,0,0,22,2,7,79,3,23,TRUE,FALSE
"381","PGEN_.00g250710",8.96183744985826,3.56943054922571,1.02049982218286,3.4977277522603,0.000469239869237678,0.0189171649050624,4,11,4,6,13,26,4,9,9,8,9,8,4,11,6,35,2,6,6,6,16,2,8,11,5,5,5,2,3,12,7,2,33,7,13,TRUE,FALSE
"382","PGEN_.00g229320",26.9431757733946,-3.52370044505063,0.946210167215565,-3.72401456583362,0.000196079605401624,0.0118306054638539,9,12,46,14,15,31,4,34,82,11,19,21,58,17,20,21,27,72,21,20,12,29,62,25,18,18,23,46,14,4,25,24,8,35,10,FALSE,TRUE
"383","PGEN_.00g131380",60.2113181924929,5.0169731989957,1.37452708529621,3.64996314198825,0.000262277940820301,0.0142491858419944,24,55,10,68,116,56,69,29,14,61,66,41,16,20,29,145,73,8,62,13,277,32,2,42,15,5,29,8,33,67,22,13,403,16,114,TRUE,FALSE
"384","PGEN_.00g146060",15.911814691569,5.71282794082375,1.57503146107333,3.62711989062788,0.000286600239082997,0.0145488855931449,10,21,4,25,40,29,22,0,2,16,26,13,21,2,10,44,0,3,12,0,48,19,0,19,9,8,10,0,8,23,0,11,81,4,35,TRUE,FALSE
"385","PGEN_.00g012750",16.7825215800333,4.62800940416442,1.28123261142312,3.61215392341901,0.000303664221719368,0.0152621370290585,9,19,5,21,29,17,15,7,4,20,10,20,5,0,19,32,19,3,8,8,73,4,4,9,18,7,13,0,11,21,6,13,94,6,27,TRUE,FALSE
"386","PGEN_.00g306540",6.30757452078824,2.65136080847273,0.845216657609987,3.13690079886731,0.00170743887368396,0.0429078636781064,5,7,3,4,14,5,9,5,4,8,10,3,6,3,6,20,3,4,9,4,11,7,3,7,5,6,4,0,4,15,7,4,13,2,12,TRUE,FALSE
"387","PGEN_.00g195980",34.4595463142211,-1.87780380680013,0.468572609982615,-4.00749802014633,6.13653758631203e-05,0.00578609564646562,28,50,32,36,34,42,29,38,50,22,36,30,37,22,17,42,20,57,24,49,18,39,40,23,41,42,45,33,59,18,55,23,29,45,23,FALSE,TRUE
"388","PGEN_.00g047650",62.6178896674852,-1.46550396376928,0.45942623927803,-3.18985690950578,0.00142343252964718,0.0382332775068448,82,120,63,96,29,50,50,85,75,39,65,78,57,20,70,70,28,91,93,65,65,102,80,39,55,42,58,29,98,45,105,56,38,90,82,FALSE,TRUE
"389","PGEN_.00g236680",145.102995157909,2.39635247439724,0.583897624060289,4.10406272547156,4.05957318293779e-05,0.00441101623277498,141,124,34,268,289,184,147,92,112,253,287,199,137,174,235,235,52,102,165,99,146,129,123,63,118,102,92,86,151,144,124,131,307,39,179,TRUE,FALSE
"390","PGEN_.00g139840",18.5745877869473,4.96046842243878,1.30758258589956,3.79361768497873,0.000148468214310977,0.00984810382019729,5,21,5,12,36,19,13,4,12,16,29,18,9,7,15,41,12,1,11,6,92,12,4,23,3,12,22,0,5,8,13,10,114,4,25,TRUE,FALSE
"391","PGEN_.00g130710",6.41203419038023,4.26776571428669,1.25380863412187,3.40384138228216,0.000664453258218525,0.0231148020688444,5,2,1,8,6,21,7,2,3,5,4,3,2,12,7,13,6,0,7,3,13,4,0,4,16,3,3,7,7,5,0,4,22,2,8,TRUE,FALSE
"392","PGEN_.00g122870",45.6158867219175,5.08209497862426,1.06627805060632,4.76620050064279,1.87732447665395e-06,0.000764942676933747,18,39,2,41,70,83,44,17,10,28,67,68,14,39,37,115,35,20,42,18,176,21,13,18,72,25,25,18,21,53,16,15,227,14,46,TRUE,FALSE
"393","PGEN_.00g272850",40.886372472949,1.98033216914888,0.563754045758138,3.51275912616419,0.000443479325590706,0.0185678768745474,74,24,33,78,60,36,34,27,13,46,67,60,21,98,49,61,16,20,64,42,19,34,48,26,34,54,43,16,35,72,36,40,32,33,66,TRUE,FALSE
"394","PGEN_.00g327850",42.0183859276731,4.80617690765544,1.35575494541241,3.54501890177023,0.000392584932585702,0.0173604709142259,6,29,4,73,76,52,56,12,10,17,44,38,21,5,15,134,44,11,35,21,228,21,0,26,25,14,23,9,26,50,23,22,208,10,52,TRUE,FALSE
"395","PGEN_.00g311950",304.069225142147,4.00567504082548,1.15118733538454,3.47960311732186,0.000502157079245692,0.01968074642469,125,242,34,380,582,416,264,79,98,203,511,205,153,118,61,775,425,126,239,118,704,192,17,267,334,89,231,75,252,396,158,196,1832,93,540,TRUE,FALSE
"396","PGEN_.00g031270",64.8223771188567,-1.74006162278561,0.542288209815186,-3.20873954345906,0.00133318202248241,0.0369181400351986,102,66,80,87,53,55,62,96,172,42,101,56,104,22,58,63,44,89,77,83,23,52,110,63,32,58,40,44,57,80,68,63,45,59,24,FALSE,TRUE
"397","PGEN_.00g043690",10.7628878817745,-2.34816761596301,0.76462668733984,-3.07099876952028,0.00213344030114451,0.0491584153446254,17,10,12,23,16,5,19,11,10,9,5,14,8,9,9,4,4,14,5,35,4,9,15,12,4,5,10,8,8,8,23,7,12,21,5,FALSE,TRUE
"398","PGEN_.00g057310",91.5690354063156,5.65738099848463,1.26913675596834,4.45766066728411,8.28589292572761e-06,0.00162989228257976,9,107,14,87,100,68,38,36,22,28,130,50,51,62,25,258,60,16,59,40,518,48,10,69,88,44,35,5,34,136,43,18,661,32,88,TRUE,FALSE
"399","PGEN_.00g293250",6.44767589474661,4.8542692594711,1.48305719208798,3.2731504121138,0.00106355864092105,0.0322716503570963,0,7,0,8,27,4,6,1,2,8,2,7,3,1,4,18,6,1,5,4,13,7,0,4,9,3,8,0,5,8,2,4,41,0,9,TRUE,FALSE
"400","PGEN_.00g328190",15.3243635442816,4.0909102079485,1.12498456659521,3.6364145157384,0.000276459330655458,0.0144715917693616,7,9,1,16,45,16,16,10,4,7,23,16,17,4,2,39,7,7,19,7,36,11,4,21,18,4,11,3,13,17,7,8,83,7,29,TRUE,FALSE
"401","PGEN_.00g340090",99.5638486005034,5.78345078718713,1.58911634073367,3.63941307438637,0.000273260159244462,0.0144715917693616,27,57,3,108,223,400,129,47,30,17,93,171,50,4,11,272,57,26,31,36,467,41,0,42,145,10,65,13,42,87,30,19,495,27,104,TRUE,FALSE
"402","PGEN_.00g041780",18.8260059445866,4.23394473849997,1.20683217307982,3.50831278196289,0.000450958512938101,0.0187090388149483,3,15,5,25,31,24,14,15,6,5,13,7,9,1,15,74,13,10,17,10,53,20,7,23,24,5,11,1,2,20,10,23,116,16,15,TRUE,FALSE
"403","PGEN_.00g117550",113.596433291774,7.74803315211499,1.37154792113549,5.64911588776315,1.6127511174607e-08,3.06664624985153e-05,11,21,16,92,118,247,2,10,237,416,140,85,90,121,216,84,106,26,318,9,438,102,11,186,115,204,8,2,8,102,7,33,226,9,36,TRUE,FALSE
"404","PGEN_.00g294440",53.5039053114899,-1.58615486245503,0.474662951940071,-3.34164454160999,0.000832836410580925,0.0277831304336777,66,58,39,65,50,56,53,60,120,54,76,63,81,27,39,31,32,94,68,53,38,60,71,43,41,40,43,55,54,24,69,46,34,48,56,FALSE,TRUE
"405","PGEN_.00g169810",23.0307278113634,3.22354796529199,0.898906672177589,3.58607635816407,0.000335690702173184,0.0162358797474576,10,37,5,15,32,29,22,11,11,10,45,44,12,9,21,52,4,12,25,6,43,20,14,18,27,5,27,7,25,38,20,20,106,14,47,TRUE,FALSE
"406","PGEN_.00g290950",10.0453835161551,-3.22735399624412,1.02111237485402,-3.16062568207099,0.00157430669802701,0.0406725918041326,20,23,13,12,8,13,10,21,15,5,2,17,17,2,15,9,7,10,0,2,7,27,4,0,0,8,12,7,18,10,19,5,5,10,10,FALSE,TRUE
"407","PGEN_.00g173270",389.536382802773,5.07363687384848,1.27496128792107,3.979443863838,6.90766679386153e-05,0.00620771293583376,100,454,45,541,539,1160,453,141,89,330,593,343,193,51,129,1064,347,102,242,122,1467,190,17,290,336,113,257,42,218,490,164,156,2049,86,535,TRUE,FALSE
"408","PGEN_.00g216350",36.5301099755741,5.04651084416857,1.39818027830385,3.60934203012115,0.000306974642959357,0.0153608495680847,5,29,1,39,68,64,50,16,7,33,38,19,12,5,28,84,35,11,22,8,126,20,0,22,27,10,28,6,19,68,21,14,254,5,60,TRUE,FALSE
"409","PGEN_.00g035010",5.77017045402583,-2.83109622545855,0.9235911991766,-3.0653131255284,0.00217442214761465,0.0495169307028653,5,2,13,6,2,1,6,10,9,2,4,4,10,7,2,3,2,10,4,8,2,9,14,10,0,5,9,0,8,8,6,9,4,10,4,FALSE,TRUE
"410","PGEN_.00g018570",152.069761749885,7.0267557448427,1.65366873366696,4.24919187367176,2.14543095112551e-05,0.00278545940270818,17,191,10,113,231,93,148,14,15,75,230,56,64,11,12,275,22,24,119,8,770,87,0,199,58,9,80,4,76,263,46,66,1485,18,358,TRUE,FALSE
"411","PGEN_.00g097130",12.6150441463069,-4.18078130258318,1.13995084144396,-3.66751016849765,0.000244923813325305,0.0136977244422961,25,16,17,0,6,34,18,17,57,5,4,15,11,5,8,9,19,16,4,7,4,7,8,4,7,13,4,18,26,6,21,4,0,11,3,FALSE,TRUE
"412","PGEN_.00g315390",24.9537546984417,8.13780995005754,2.04993188517984,3.96979529363417,7.1934406690043e-05,0.00621742156005076,5,2,2,4,17,177,0,6,13,19,2,33,0,69,117,7,3,3,13,0,5,4,1,2,95,82,8,67,3,1,2,12,18,2,12,TRUE,FALSE
"413","PGEN_.00g155170",18.6779922978153,2.68324969402938,0.873163601342993,3.07302055411189,0.00211903891783996,0.0490031218499509,24,18,6,26,31,16,19,11,5,7,28,32,14,5,10,32,5,5,18,16,56,16,17,19,20,45,8,4,26,28,8,8,50,24,27,TRUE,FALSE
"414","PGEN_.00g269190",13.3434035219232,-2.49691183853087,0.75811710573024,-3.29357010896856,0.000989236678108428,0.0306794715946218,6,12,25,16,10,7,18,23,12,3,12,23,11,5,6,11,8,17,6,19,4,12,29,20,12,15,16,4,20,7,34,16,12,31,5,FALSE,TRUE
"415","PGEN_.00g025030",177.615945695949,2.37200599493508,0.707150089419048,3.35431760587597,0.000795609852822375,0.0268553633457115,155,192,100,447,253,121,245,78,29,287,312,443,99,44,162,494,28,46,237,183,160,136,196,215,118,179,162,35,147,320,339,215,178,161,364,TRUE,FALSE
"416","PGEN_.00g156660",39.7652218633488,6.23539712577076,1.35336941612525,4.60731345889503,4.07904858167275e-06,0.00105501115859141,7,17,8,27,17,209,55,13,8,18,32,105,8,5,100,60,8,10,21,4,74,32,0,27,168,89,11,24,22,11,5,11,120,18,44,TRUE,FALSE
"417","PGEN_.00g067170",116.783920843881,2.11488987854923,0.559513493768196,3.77987287546173,0.000156908450402512,0.0102883247738061,105,166,69,153,173,112,79,61,62,128,132,212,89,83,178,141,50,82,249,60,184,157,54,65,144,128,94,59,139,116,104,88,293,83,150,TRUE,FALSE
"418","PGEN_.00g345620",53.4307455066624,4.0533050725234,1.01937663352834,3.97625856744805,7.00080044539884e-05,0.00620771293583376,25,49,19,67,185,58,129,31,6,47,110,53,27,16,32,83,16,9,37,27,265,30,32,69,25,42,37,9,18,52,44,33,113,23,88,TRUE,FALSE
"419","PGEN_.00g200990",31.990671701224,-1.48600458716222,0.483016003020805,-3.07651211940945,0.00209437788567072,0.0489646665934779,37,32,31,51,20,29,25,51,23,26,36,64,33,19,24,37,23,54,29,38,12,41,37,19,26,11,32,31,37,40,46,28,22,55,36,FALSE,TRUE
"420","PGEN_.00g255020",39.1659059432213,2.84896463055567,0.792010800965914,3.59712850769352,0.000321749545071348,0.0158225886194785,22,33,12,40,74,44,43,29,26,27,67,50,25,18,28,69,20,21,33,30,69,35,27,43,27,11,31,13,29,42,21,44,189,29,80,TRUE,FALSE
"421","PGEN_.00g035190",31.8388450184804,6.14882210702433,1.32209065724446,4.65083243220242,3.30597871875506e-06,0.000973369332815826,12,22,3,40,53,82,32,19,7,26,28,21,6,11,24,62,33,5,20,4,142,9,2,19,44,11,11,6,8,38,7,6,203,10,38,TRUE,FALSE
"422","PGEN_.00g177440",32.9435478532894,3.09624069194277,0.979011866817559,3.16261814272754,0.00156357277350991,0.0406725918041326,14,19,9,28,67,43,27,12,10,38,17,19,24,44,22,71,45,28,30,14,110,14,10,22,40,13,34,19,27,39,18,21,108,12,32,TRUE,FALSE
"423","PGEN_.00g042540",58.4674003051267,-3.48672837881178,0.866500464868688,-4.02391980175125,5.72374153958194e-05,0.00555676217623813,45,63,52,42,27,60,20,79,168,52,31,10,106,9,23,43,101,203,34,56,54,57,76,23,58,28,42,48,64,28,61,20,60,68,45,FALSE,TRUE
"424","PGEN_.00g340780",9.67203851477559,3.9213228426089,1.08130952620284,3.62645731641626,0.000287336289730168,0.0145488855931449,4,7,0,11,23,7,6,4,9,6,16,13,8,2,4,30,3,6,9,5,26,6,1,11,8,4,9,4,10,13,3,8,47,6,17,TRUE,FALSE
"425","PGEN_.00g260800",8.27624348963908,-2.06515559384072,0.656460726652361,-3.14589359270894,0.00165580235180933,0.0418870266780326,16,8,2,8,9,2,4,8,6,6,2,6,12,8,4,8,6,13,12,11,4,14,15,8,8,4,14,10,11,9,9,8,4,15,12,FALSE,TRUE
"426","PGEN_.00g340250",352.963566641412,-6.24762646317201,1.61698604792074,-3.86374791001181,0.000111660457795135,0.00805881785028776,39,264,171,71,49,354,41,565,1503,69,94,115,220,617,342,41,1700,556,49,47,81,175,760,26,140,178,68,1270,49,32,106,58,52,298,33,FALSE,TRUE
"427","PGEN_.00g313880",34.8118857808297,5.2661809821918,1.42620585383679,3.69244100914652,0.000222111871556541,0.0128633215359826,16,10,6,55,108,32,46,18,10,25,42,16,16,6,0,94,15,5,14,3,85,27,3,44,17,9,26,6,25,27,22,22,316,5,44,TRUE,FALSE
"428","PGEN_.00g105690",12.2900763239318,4.67942908531298,1.35560402570024,3.45191442087656,0.000556624240731325,0.0210282316639195,10,7,3,18,38,15,21,9,7,21,7,10,8,4,0,16,2,2,10,3,32,12,2,6,9,1,5,2,9,10,5,3,87,2,39,TRUE,FALSE
"429","PGEN_.00g281900",22.8988800983226,1.42233323679748,0.424920155203009,3.3472952962609,0.000816042320206733,0.0274637959623558,23,24,14,43,26,17,22,14,14,25,46,36,13,12,20,30,9,19,23,15,33,25,26,31,26,34,26,10,31,29,27,24,36,18,26,TRUE,FALSE
"430","PGEN_.00g233890",8.48516711070626,-3.43104453281222,1.11077169847686,-3.08888364505238,0.00200910107615764,0.0471642678557254,7,7,13,13,7,3,5,7,45,10,4,2,19,4,0,12,13,8,4,14,8,16,11,7,3,1,5,12,1,4,4,6,2,4,6,FALSE,TRUE
"431","PGEN_.00g057320",16.4565563198887,5.29920882167206,1.49576414220178,3.54281044194011,0.00039588715611345,0.0174389056528894,5,15,4,15,51,14,9,14,3,9,18,9,4,4,0,9,8,3,7,0,66,8,0,19,32,13,4,20,5,23,2,5,102,7,50,TRUE,FALSE
"432","PGEN_.00g293200",8.18887687889179,6.55173955196896,1.90062862430339,3.44714347042431,0.000566547633057166,0.021260952149481,0,8,0,11,12,16,7,0,0,1,26,0,10,0,7,10,0,4,5,0,41,5,0,7,11,4,5,0,3,17,6,3,51,2,13,TRUE,FALSE
"433","PGEN_.00g305960",14.6907412126087,2.86092577485474,0.930309074715682,3.07524225293522,0.00210331636984325,0.0489933544073228,11,7,12,12,38,14,18,2,7,11,16,16,13,8,3,30,6,7,16,9,38,14,14,14,10,20,8,10,17,8,8,13,56,4,33,TRUE,FALSE
"434","PGEN_.00g323540",64.3965889098285,1.93186446746969,0.529609080075486,3.64771779818115,0.000264580006353802,0.0143061293482963,72,38,43,93,72,114,49,40,60,178,76,75,25,76,98,67,47,46,78,33,45,70,53,61,79,97,59,59,40,62,54,52,70,35,78,TRUE,FALSE
"435","PGEN_.00g062570",20.6615433767257,7.0160789166938,1.45509512319616,4.82173213616631,1.42316973179099e-06,0.000649477738800136,4,4,2,36,32,16,21,2,3,6,8,14,10,4,3,147,1,1,8,5,95,14,6,23,12,3,9,4,12,15,6,15,162,5,24,TRUE,FALSE
"436","PGEN_.00g181390",24.379231261585,-3.95709973558347,1.22913008435176,-3.21943119443736,0.0012844518137196,0.0363721956987073,10,13,28,17,13,14,2,13,168,27,19,8,63,5,4,11,19,69,7,28,41,37,22,16,5,3,24,17,19,6,19,4,23,24,25,FALSE,TRUE
"437","PGEN_.00g262270",41.572027085375,-3.99198886574082,0.83396885769908,-4.78673613395435,1.69515466651688e-06,0.000716297021862633,52,31,36,38,13,45,33,47,146,27,22,12,65,10,15,23,64,90,33,24,21,38,41,28,25,13,33,76,70,20,61,38,13,42,67,FALSE,TRUE
"438","PGEN_.00g057120",32.9418933827723,4.68882915806835,1.19209880283028,3.9332554876627,8.38030814102705e-05,0.0068293525414984,25,16,8,49,116,22,22,5,3,14,98,39,41,4,11,57,4,7,36,8,80,27,6,36,39,19,18,10,38,24,22,11,206,21,41,TRUE,FALSE
"439","PGEN_.00g164420",23.3906398811596,4.80021101772242,1.43961893821422,3.33436223315932,0.000854952401921553,0.0280291722802385,13,19,4,39,48,16,17,13,7,8,31,9,7,3,0,67,16,4,14,4,79,23,5,23,21,0,21,4,12,31,7,13,189,9,41,TRUE,FALSE
"440","PGEN_.00g001460",8.51019941538103,3.69006232514447,1.11947055998097,3.2962566922771,0.000979824447495985,0.0305432161789117,6,6,4,6,19,11,8,6,0,4,10,6,4,5,4,10,1,9,10,10,43,3,4,16,11,2,6,0,4,10,7,10,23,7,10,TRUE,FALSE
"441","PGEN_.00g331400",4.95747397033263,-2.99859784570787,0.900700023895157,-3.3291859288958,0.000871002376704988,0.0283112994752912,9,6,8,3,3,2,6,6,11,4,2,2,6,6,0,2,4,6,10,1,0,12,7,0,5,8,6,5,9,6,7,6,2,3,5,FALSE,TRUE
"442","PGEN_.00g150640",14.7669220591085,1.77582671518008,0.564113747846828,3.14799403836239,0.00164395046105619,0.0418234382360143,12,8,8,25,24,14,12,20,14,16,31,20,9,21,22,27,9,11,15,16,11,8,16,22,17,8,10,10,14,17,10,7,22,8,18,TRUE,FALSE
"443","PGEN_.00g083740",24.0333637630063,-4.26336143458332,1.00566125760555,-4.23936131807866,2.24156621146934e-05,0.00287348639400604,16,15,25,13,19,6,10,25,101,12,13,14,63,7,12,13,9,138,11,29,15,29,25,21,9,2,15,32,11,12,20,18,14,15,24,FALSE,TRUE
"444","PGEN_.00g169490",12.2871986594922,4.97359327021476,1.39724304073023,3.55957634086011,0.000371453545765972,0.0169968971703731,0,15,0,8,11,30,5,0,11,10,20,11,12,6,13,59,0,7,7,4,58,15,5,11,26,7,6,10,2,9,2,6,32,2,6,TRUE,FALSE
"445","PGEN_.00g052550",17.3400193686486,3.85100322148768,1.16975659509326,3.29214063647202,0.000994278774792021,0.0306794715946218,9,11,1,32,26,18,17,3,6,17,24,14,16,9,11,40,26,5,20,8,52,15,0,14,14,4,9,8,13,24,7,6,81,5,34,TRUE,FALSE
"446","PGEN_.00g031490",35.4730415712743,5.02373091207744,1.32828585445744,3.78211579624891,0.000155500990532931,0.0102549757282671,21,28,3,44,72,14,58,7,5,20,74,50,32,7,6,112,16,10,52,14,195,10,2,36,18,8,19,5,34,51,8,11,149,6,62,TRUE,FALSE
"447","PGEN_.00g334610",8.74358638769552,-5.21484184839831,1.48148146267527,-3.52001829235266,0.000431517037113095,0.0183017764922799,3,3,7,2,7,2,8,9,67,8,2,2,45,0,0,3,5,30,9,5,9,8,4,3,3,2,15,2,3,6,5,7,0,4,3,FALSE,TRUE
"448","PGEN_.00g122110",151.645666537959,2.88603513995337,0.934268317586429,3.08908595702903,0.0020077334095848,0.0471642678557254,99,216,50,115,507,82,264,80,96,182,195,168,128,61,100,341,93,47,168,83,307,115,29,135,138,69,154,53,139,214,51,82,553,47,280,TRUE,FALSE
"449","PGEN_.00g116130",39.9897667480194,3.8043353505538,1.20537347852878,3.15614655401011,0.00159868511991371,0.0410861400876482,37,50,4,47,131,44,42,13,2,26,71,72,41,5,8,105,13,17,45,18,142,66,9,30,21,27,29,2,39,44,24,15,132,11,76,TRUE,FALSE
"450","PGEN_.00g314530",32.1843995050969,8.20930975162228,2.0729923261466,3.96012549013254,7.4910387929462e-05,0.00637800459617337,5,2,3,7,15,277,2,9,15,13,2,32,2,97,118,9,3,4,12,0,25,7,1,3,139,95,8,75,3,1,0,10,16,2,8,TRUE,FALSE
"451","PGEN_.00g146110",99.3788281405015,-1.12521348811152,0.352765427708567,-3.1896932061072,0.00142423901660172,0.0382332775068448,167,121,113,103,116,54,120,96,131,69,93,89,48,77,58,129,71,121,122,112,110,100,121,104,75,61,133,94,116,110,138,89,93,110,114,FALSE,TRUE
"452","PGEN_.00g042190",35.6600156779922,2.65083038330589,0.745156150872704,3.55741595932788,0.000374520863908722,0.0169968971703731,24,29,11,43,65,26,62,34,19,19,52,41,26,12,31,57,14,17,53,21,66,44,23,43,36,17,29,13,18,37,21,47,136,22,88,TRUE,FALSE
"453","PGEN_.00g115560",961.673305766869,4.10726983184918,1.15403436578464,3.55905331212264,0.000372193981951328,0.0169968971703731,321,672,280,1143,2403,2172,1265,272,341,842,1184,661,483,465,353,3133,1418,336,981,312,2716,363,83,562,1381,297,590,517,452,717,269,581,3786,200,1254,TRUE,FALSE
"454","PGEN_.00g188760",414.102075354811,6.18038837781731,1.36230522676934,4.53671340047186,5.71376703754026e-06,0.00124265372782574,120,379,16,516,792,1026,694,124,70,243,527,408,111,46,267,1155,170,76,223,107,2106,245,17,226,290,103,278,29,213,599,111,128,2269,54,645,TRUE,FALSE
"455","PGEN_.00g212430",73.4688243027563,-1.39893817828709,0.431904960155731,-3.23899539792893,0.00119951508903136,0.0349113970682623,172,111,97,98,51,26,121,51,61,63,76,54,64,32,95,97,40,63,80,104,42,109,102,54,69,67,103,26,144,85,84,65,71,63,96,FALSE,TRUE
"456","PGEN_.00g158320",58.8156434307443,1.31102995807969,0.407167077350129,3.21988203617043,0.00128243356387985,0.0363721956987073,63,51,50,81,79,71,55,35,33,74,61,67,44,65,92,77,38,41,70,57,55,60,56,56,74,70,58,27,66,57,78,48,108,36,62,TRUE,FALSE
"457","PGEN_.00g012250",7.29098443067156,4.97335363354899,1.25089646272955,3.97583155898992,7.01337550674994e-05,0.00620771293583376,4,8,3,7,26,7,3,2,7,10,7,9,9,2,2,34,2,4,11,0,28,4,0,6,7,2,4,3,2,11,3,5,17,0,11,TRUE,FALSE
"458","PGEN_.00g191540",255.883295819052,-4.43521856789702,0.963515528798256,-4.60316251823034,4.16123254769159e-06,0.00105501115859141,163,125,415,138,204,94,89,262,2046,135,188,51,387,143,258,162,264,466,349,182,176,202,353,129,93,31,231,302,174,64,241,80,148,234,137,FALSE,TRUE
