"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","crg03013","RNA transport","12 of 57","144/3838",8.13992426239365e-07,3.58156667545321e-05,3.08460287838075e-05,"105319208/105321705/105321781/105327952/105330153/105331595/105331793/105336042/105343479/105317347/109617380/105344597",12
