"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"540","PGEN_.00g156660",6.23539712577076,0.00105501115859141,TRUE,FALSE,"Day14_Primary_AvM"
"541","PGEN_.00g067170",2.11488987854923,0.0102883247738061,TRUE,FALSE,"Day14_Primary_AvM"
"542","PGEN_.00g345620",4.0533050725234,0.00620771293583376,TRUE,FALSE,"Day14_Primary_AvM"
"543","PGEN_.00g200990",-1.48600458716222,0.0489646665934779,FALSE,TRUE,"Day14_Primary_AvM"
"544","PGEN_.00g255020",2.84896463055567,0.0158225886194785,TRUE,FALSE,"Day14_Primary_AvM"
"545","PGEN_.00g035190",6.14882210702433,0.000973369332815826,TRUE,FALSE,"Day14_Primary_AvM"
"546","PGEN_.00g177440",3.09624069194277,0.0406725918041326,TRUE,FALSE,"Day14_Primary_AvM"
"547","PGEN_.00g042540",-3.48672837881178,0.00555676217623813,FALSE,TRUE,"Day14_Primary_AvM"
"548","PGEN_.00g340780",3.9213228426089,0.0145488855931449,TRUE,FALSE,"Day14_Primary_AvM"
"549","PGEN_.00g260800",-2.06515559384072,0.0418870266780326,FALSE,TRUE,"Day14_Primary_AvM"
"550","PGEN_.00g340250",-6.24762646317201,0.00805881785028776,FALSE,TRUE,"Day14_Primary_AvM"
"551","PGEN_.00g313880",5.2661809821918,0.0128633215359826,TRUE,FALSE,"Day14_Primary_AvM"
"552","PGEN_.00g105690",4.67942908531298,0.0210282316639195,TRUE,FALSE,"Day14_Primary_AvM"
"553","PGEN_.00g281900",1.42233323679748,0.0274637959623558,TRUE,FALSE,"Day14_Primary_AvM"
"554","PGEN_.00g233890",-3.43104453281222,0.0471642678557254,FALSE,TRUE,"Day14_Primary_AvM"
"555","PGEN_.00g057320",5.29920882167206,0.0174389056528894,TRUE,FALSE,"Day14_Primary_AvM"
"556","PGEN_.00g293200",6.55173955196896,0.021260952149481,TRUE,FALSE,"Day14_Primary_AvM"
"557","PGEN_.00g305960",2.86092577485474,0.0489933544073228,TRUE,FALSE,"Day14_Primary_AvM"
"558","PGEN_.00g323540",1.93186446746969,0.0143061293482963,TRUE,FALSE,"Day14_Primary_AvM"
"559","PGEN_.00g062570",7.0160789166938,0.000649477738800136,TRUE,FALSE,"Day14_Primary_AvM"
"560","PGEN_.00g181390",-3.95709973558347,0.0363721956987073,FALSE,TRUE,"Day14_Primary_AvM"
"561","PGEN_.00g262270",-3.99198886574082,0.000716297021862633,FALSE,TRUE,"Day14_Primary_AvM"
"562","PGEN_.00g057120",4.68882915806835,0.0068293525414984,TRUE,FALSE,"Day14_Primary_AvM"
"563","PGEN_.00g164420",4.80021101772242,0.0280291722802385,TRUE,FALSE,"Day14_Primary_AvM"
"564","PGEN_.00g001460",3.69006232514447,0.0305432161789117,TRUE,FALSE,"Day14_Primary_AvM"
"565","PGEN_.00g331400",-2.99859784570787,0.0283112994752912,FALSE,TRUE,"Day14_Primary_AvM"
"566","PGEN_.00g150640",1.77582671518008,0.0418234382360143,TRUE,FALSE,"Day14_Primary_AvM"
"567","PGEN_.00g083740",-4.26336143458332,0.00287348639400604,FALSE,TRUE,"Day14_Primary_AvM"
"568","PGEN_.00g169490",4.97359327021476,0.0169968971703731,TRUE,FALSE,"Day14_Primary_AvM"
"569","PGEN_.00g052550",3.85100322148768,0.0306794715946218,TRUE,FALSE,"Day14_Primary_AvM"
"570","PGEN_.00g031490",5.02373091207744,0.0102549757282671,TRUE,FALSE,"Day14_Primary_AvM"
"571","PGEN_.00g334610",-5.21484184839831,0.0183017764922799,FALSE,TRUE,"Day14_Primary_AvM"
"572","PGEN_.00g122110",2.88603513995337,0.0471642678557254,TRUE,FALSE,"Day14_Primary_AvM"
"573","PGEN_.00g116130",3.8043353505538,0.0410861400876482,TRUE,FALSE,"Day14_Primary_AvM"
"574","PGEN_.00g314530",8.20930975162228,0.00637800459617337,TRUE,FALSE,"Day14_Primary_AvM"
"575","PGEN_.00g146110",-1.12521348811152,0.0382332775068448,FALSE,TRUE,"Day14_Primary_AvM"
"576","PGEN_.00g042190",2.65083038330589,0.0169968971703731,TRUE,FALSE,"Day14_Primary_AvM"
"577","PGEN_.00g115560",4.10726983184918,0.0169968971703731,TRUE,FALSE,"Day14_Primary_AvM"
"578","PGEN_.00g188760",6.18038837781731,0.00124265372782574,TRUE,FALSE,"Day14_Primary_AvM"
"579","PGEN_.00g212430",-1.39893817828709,0.0349113970682623,FALSE,TRUE,"Day14_Primary_AvM"
"580","PGEN_.00g158320",1.31102995807969,0.0363721956987073,TRUE,FALSE,"Day14_Primary_AvM"
"581","PGEN_.00g012250",4.97335363354899,0.00620771293583376,TRUE,FALSE,"Day14_Primary_AvM"
"582","PGEN_.00g191540",-4.43521856789702,0.00105501115859141,FALSE,TRUE,"Day14_Primary_AvM"
"583","PGEN_.00g181310",4.57204576755075,0.0224686977034098,TRUE,FALSE,"Day14_Primary_AvM"
"584","PGEN_.00g263590",5.11456629380625,0.00327991573714065,TRUE,FALSE,"Day14_Primary_AvM"
"585","PGEN_.00g146090",2.75108004651239,0.046565959867044,TRUE,FALSE,"Day14_Primary_AvM"
"586","PGEN_.00g003940",3.97561132241322,0.0280291722802385,TRUE,FALSE,"Day14_Primary_AvM"
"587","PGEN_.00g291230",-7.8650437601603,0.00078112995692764,FALSE,TRUE,"Day14_Primary_AvM"
"588","PGEN_.00g046530",-0.930219345542383,0.0464865263374618,FALSE,TRUE,"Day14_Primary_AvM"
"589","PGEN_.00g209970",6.46194159567267,0.0169968971703731,TRUE,FALSE,"Day14_Primary_AvM"
"590","PGEN_.00g145960",-1.11419928088898,0.046565959867044,FALSE,TRUE,"Day14_Primary_AvM"
"591","PGEN_.00g078540",6.47859936140735,0.000843423905585248,TRUE,FALSE,"Day14_Primary_AvM"
"592","PGEN_.00g227430",-2.14724900415891,0.0185678768745474,FALSE,TRUE,"Day14_Primary_AvM"
"593","PGEN_.00g127580",7.02206929711731,3.06664624985153e-05,TRUE,FALSE,"Day14_Primary_AvM"
"594","PGEN_.00g117560",11.722819235047,3.06664624985153e-05,TRUE,FALSE,"Day14_Primary_AvM"
"595","PGEN_.00g298200",3.1730270824707,0.0490031218499509,TRUE,FALSE,"Day14_Primary_AvM"
"596","PGEN_.00g086190",4.1837812376048,0.0187323252249126,TRUE,FALSE,"Day14_Primary_AvM"
"597","PGEN_.00g281730",4.36238177129298,0.0196158303417103,TRUE,FALSE,"Day14_Primary_AvM"
"598","PGEN_.00g201060",3.9804684516385,0.0118306054638539,TRUE,FALSE,"Day14_Primary_AvM"
"599","PGEN_.00g237580",4.98071811198175,0.00779203256808755,TRUE,FALSE,"Day14_Primary_AvM"
"600","PGEN_.00g282190",5.61184141624214,0.00105501115859141,TRUE,FALSE,"Day14_Primary_AvM"
"601","PGEN_.00g348440",4.42447868493511,0.0118306054638539,TRUE,FALSE,"Day14_Primary_AvM"
"602","PGEN_.00g003860",4.45140995218198,0.0181958581104541,TRUE,FALSE,"Day14_Primary_AvM"
"603","PGEN_.00g024970",4.46769313317309,0.0280291722802385,TRUE,FALSE,"Day14_Primary_AvM"
"604","PGEN_.00g268580",2.73173223406766,0.0222578495227862,TRUE,FALSE,"Day14_Primary_AvM"
"605","PGEN_.00g059790",5.2856908634055,0.02790409371327,TRUE,FALSE,"Day14_Primary_AvM"
"606","PGEN_.00g216730",6.22086593030072,0.00221507653586576,TRUE,FALSE,"Day14_Primary_AvM"
"607","PGEN_.00g127500",1.07711442328969,0.0185678768745474,TRUE,FALSE,"Day14_Primary_AvM"
"608","PGEN_.00g047760",-0.860655773377911,0.0365376630649756,FALSE,TRUE,"Day14_Primary_AvM"
"609","PGEN_.00g164550",4.82410494958098,0.0128633215359826,TRUE,FALSE,"Day14_Primary_AvM"
