"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"105","PGEN_.00g340250",-9.52326384430507,2.24709398277222e-06,FALSE,TRUE,"Day7_Primary_AvM"
"106","PGEN_.00g313880",3.54334431625954,0.0490958723220459,TRUE,FALSE,"Day7_Primary_AvM"
"107","PGEN_.00g092260",-11.6204638480369,1.05588841289878e-05,FALSE,TRUE,"Day7_Primary_AvM"
"108","PGEN_.00g062570",3.1174193026263,0.0490958723220459,TRUE,FALSE,"Day7_Primary_AvM"
"109","PGEN_.00g052550",3.11993432023639,0.0470150882217187,TRUE,FALSE,"Day7_Primary_AvM"
"110","PGEN_.00g122110",2.32867822989474,0.00806734598506181,TRUE,FALSE,"Day7_Primary_AvM"
"111","PGEN_.00g049160",-0.854051931958809,0.00868747313860514,FALSE,FALSE,"Day7_Primary_AvM"
"112","PGEN_.00g003940",3.44394396217445,0.0490958723220459,TRUE,FALSE,"Day7_Primary_AvM"
"113","PGEN_.00g291230",-8.27298361914212,0.0001660700050582,FALSE,TRUE,"Day7_Primary_AvM"
"114","PGEN_.00g124090",-3.10895128897335,0.0487967876663336,FALSE,TRUE,"Day7_Primary_AvM"
"115","PGEN_.00g344880",2.68019491004346,0.0470150882217187,TRUE,FALSE,"Day7_Primary_AvM"
"116","PGEN_.00g167300",5.05023068125851,0.000761845639988624,TRUE,FALSE,"Day7_Primary_AvM"
"117","PGEN_.00g289810",-3.05013577642981,0.0490958723220459,FALSE,TRUE,"Day7_Primary_AvM"
"118","PGEN_.00g158570",4.14758867979486,0.00157511844756976,TRUE,FALSE,"Day7_Primary_AvM"
"119","PGEN_.00g189040",2.690223483473,0.000724644363194887,TRUE,FALSE,"Day7_Primary_AvM"
"120","PGEN_.00g295510",-4.1393949426179,2.48567267340477e-05,FALSE,TRUE,"Day7_Primary_AvM"
"121","PGEN_.00g114360",3.38109128691358,0.0380893468958248,TRUE,FALSE,"Day7_Primary_AvM"
"122","PGEN_.00g182870",-7.23705586286253,0.00555617216058156,FALSE,TRUE,"Day7_Primary_AvM"
