"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"11","GO:0005095",116,0.0267611909550279,0.998173795593113,2,9,"GTPase inhibitor activity","MF","yellow","Day7","enzyme regulator activity","PGEN_.00g147960;PGEN_.00g190490;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g208730;PGEN_.00g216710"
"12","GO:0005524",112,0.0233012781186381,0.983562067773035,60,1472,"ATP binding","MF","yellow","Day7","ion binding","PGEN_.00g001920;PGEN_.00g006290;PGEN_.00g007330;PGEN_.00g007860;PGEN_.00g007870;PGEN_.00g008400;PGEN_.00g013370;PGEN_.00g014620;PGEN_.00g022810;PGEN_.00g026180;PGEN_.00g030650;PGEN_.00g034750;PGEN_.00g043410;PGEN_.00g044190;PGEN_.00g044420;PGEN_.00g045090;PGEN_.00g047650;PGEN_.00g055470;PGEN_.00g056370;PGEN_.00g056490;PGEN_.00g056570;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g058570;PGEN_.00g061020;PGEN_.00g063140;PGEN_.00g063200;PGEN_.00g067330;PGEN_.00g071850;PGEN_.00g081280;PGEN_.00g082000;PGEN_.00g083640;PGEN_.00g090980;PGEN_.00g100250;PGEN_.00g104080;PGEN_.00g104170;PGEN_.00g108980;PGEN_.00g109150;PGEN_.00g112690;PGEN_.00g118120;PGEN_.00g118490;PGEN_.00g119410;PGEN_.00g122260;PGEN_.00g122400;PGEN_.00g127070;PGEN_.00g128360;PGEN_.00g131630;PGEN_.00g139740;PGEN_.00g140080;PGEN_.00g140230;PGEN_.00g140560;PGEN_.00g141520;PGEN_.00g141950;PGEN_.00g142260;PGEN_.00g149230;PGEN_.00g158020;PGEN_.00g164700;PGEN_.00g166530;PGEN_.00g170430;PGEN_.00g175210;PGEN_.00g176570;PGEN_.00g181770;PGEN_.00g183190;PGEN_.00g183210;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g186210;PGEN_.00g192440;PGEN_.00g192790;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g204080;PGEN_.00g207030;PGEN_.00g213450;PGEN_.00g213830;PGEN_.00g215560;PGEN_.00g216710;PGEN_.00g220500;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223560;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g224980;PGEN_.00g225900;PGEN_.00g227520;PGEN_.00g229460;PGEN_.00g231680;PGEN_.00g231870;PGEN_.00g233710;PGEN_.00g234590;PGEN_.00g238430;PGEN_.00g243080;PGEN_.00g243690;PGEN_.00g244000;PGEN_.00g248070;PGEN_.00g249840;PGEN_.00g251160;PGEN_.00g257480;PGEN_.00g258910;PGEN_.00g259100;PGEN_.00g261650;PGEN_.00g262050;PGEN_.00g262720;PGEN_.00g271100;PGEN_.00g271420;PGEN_.00g274040;PGEN_.00g278670;PGEN_.00g283300;PGEN_.00g302370;PGEN_.00g308890;PGEN_.00g309800;PGEN_.00g311070;PGEN_.00g317310;PGEN_.00g320760;PGEN_.00g322450;PGEN_.00g325640;PGEN_.00g328840;PGEN_.00g329270;PGEN_.00g331910"
"13","GO:0005547",93,0.00705007406209133,0.999098784156837,4,21,"phosphatidylinositol-3,4,5-trisphosphate binding","MF","yellow","Day7","ion binding","PGEN_.00g001920;PGEN_.00g006290;PGEN_.00g007330;PGEN_.00g007860;PGEN_.00g007870;PGEN_.00g008400;PGEN_.00g013370;PGEN_.00g014620;PGEN_.00g022810;PGEN_.00g026180;PGEN_.00g030650;PGEN_.00g034750;PGEN_.00g043410;PGEN_.00g044190;PGEN_.00g044420;PGEN_.00g045090;PGEN_.00g047650;PGEN_.00g055470;PGEN_.00g056370;PGEN_.00g056490;PGEN_.00g056570;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g058570;PGEN_.00g061020;PGEN_.00g063140;PGEN_.00g063200;PGEN_.00g067330;PGEN_.00g071850;PGEN_.00g081280;PGEN_.00g082000;PGEN_.00g083640;PGEN_.00g090980;PGEN_.00g100250;PGEN_.00g104080;PGEN_.00g104170;PGEN_.00g108980;PGEN_.00g109150;PGEN_.00g112690;PGEN_.00g118120;PGEN_.00g118490;PGEN_.00g119410;PGEN_.00g122260;PGEN_.00g122400;PGEN_.00g127070;PGEN_.00g128360;PGEN_.00g131630;PGEN_.00g139740;PGEN_.00g140080;PGEN_.00g140230;PGEN_.00g140560;PGEN_.00g141520;PGEN_.00g141950;PGEN_.00g142260;PGEN_.00g149230;PGEN_.00g158020;PGEN_.00g164700;PGEN_.00g166530;PGEN_.00g170430;PGEN_.00g175210;PGEN_.00g176570;PGEN_.00g181770;PGEN_.00g183190;PGEN_.00g183210;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g186210;PGEN_.00g192440;PGEN_.00g192790;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g204080;PGEN_.00g207030;PGEN_.00g213450;PGEN_.00g213830;PGEN_.00g215560;PGEN_.00g216710;PGEN_.00g220500;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223560;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g224980;PGEN_.00g225900;PGEN_.00g227520;PGEN_.00g229460;PGEN_.00g231680;PGEN_.00g231870;PGEN_.00g233710;PGEN_.00g234590;PGEN_.00g238430;PGEN_.00g243080;PGEN_.00g243690;PGEN_.00g244000;PGEN_.00g248070;PGEN_.00g249840;PGEN_.00g251160;PGEN_.00g257480;PGEN_.00g258910;PGEN_.00g259100;PGEN_.00g261650;PGEN_.00g262050;PGEN_.00g262720;PGEN_.00g271100;PGEN_.00g271420;PGEN_.00g274040;PGEN_.00g278670;PGEN_.00g283300;PGEN_.00g302370;PGEN_.00g308890;PGEN_.00g309800;PGEN_.00g311070;PGEN_.00g317310;PGEN_.00g320760;PGEN_.00g322450;PGEN_.00g325640;PGEN_.00g328840;PGEN_.00g329270;PGEN_.00g331910"
"14","GO:0005547",93,0.00705007406209133,0.999098784156837,4,21,"phosphatidylinositol-3,4,5-trisphosphate binding","MF","yellow","Day7","lipid binding","PGEN_.00g001920;PGEN_.00g045090;PGEN_.00g056370;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g127070;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g238430"
"15","GO:0008138",105,0.0162596377361015,0.99812050679519,3,21,"protein tyrosine/serine/threonine phosphatase activity","MF","yellow","Day7","phosphatase activity","PGEN_.00g139380;PGEN_.00g221000;PGEN_.00g298760"
"16","GO:0010698",78,0.000959416257197958,1,2,2,"acetyltransferase activator activity","MF","yellow","Day7","enzyme regulator activity","PGEN_.00g147960;PGEN_.00g190490;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g208730;PGEN_.00g216710"
"17","GO:0016231",91,0.00679240202366582,0.999841263644684,2,4,"beta-N-acetylglucosaminidase activity","MF","yellow","Day7","hydrolase activity, acting on glyco...","PGEN_.00g018550;PGEN_.00g057290;PGEN_.00g183420;PGEN_.00g258740;PGEN_.00g331590"
"18","GO:0017048",115,0.0262543586157405,0.99644854747894,3,17,"Rho GTPase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"19","GO:0019901",132,0.0491261435112776,0.974493777423816,14,267,"protein kinase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"20","GO:0019903",109,0.0189001450686519,0.994918731033056,6,66,"protein phosphatase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"21","GO:0030296",100,0.0114424575891393,0.999592906918754,2,5,"protein tyrosine kinase activator activity","MF","yellow","Day7","enzyme regulator activity","PGEN_.00g147960;PGEN_.00g190490;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g208730;PGEN_.00g216710"
"22","GO:0031267",72,6.96815437438068e-06,0.999999701984973,6,13,"small GTPase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"23","GO:0031624",127,0.0439951831459848,0.992291681051241,3,32,"ubiquitin conjugating enzyme binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"24","GO:0031996",126,0.0405081970367292,0.996319450888884,2,13,"thioesterase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"25","GO:0035257",122,0.0349818512417951,0.997312767580952,2,8,"nuclear hormone receptor binding","MF","yellow","Day7","transcription factor binding","PGEN_.00g018860;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g147960;PGEN_.00g189530"
"26","GO:0042500",80,0.00159969649798689,0.999987425303553,2,3,"aspartic endopeptidase activity, intramembrane cleaving","MF","yellow","Day7","peptidase activity","PGEN_.00g027220;PGEN_.00g129550"
"27","GO:0042974",113,0.0242129188958956,0.998605699490137,2,6,"retinoic acid receptor binding","MF","yellow","Day7","transcription factor binding","PGEN_.00g018860;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g147960;PGEN_.00g189530"
"28","GO:0043130",111,0.0197292819956543,0.995451002303714,5,50,"ubiquitin binding","MF","yellow","Day7","ubiquitin-like protein binding","PGEN_.00g072730;PGEN_.00g183550;PGEN_.00g199580;PGEN_.00g212740;PGEN_.00g234590"
"29","GO:0043422",118,0.0301694859551232,0.997861772491429,2,8,"protein kinase B binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"30","GO:0043426",85,0.0037254960633096,0.999954739326155,2,3,"MRF binding","MF","yellow","Day7","transcription factor binding","PGEN_.00g018860;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g147960;PGEN_.00g189530"
"31","GO:0046872",128,0.044081755420268,0.967228740384718,66,1937,"metal ion binding","MF","yellow","Day7","ion binding","PGEN_.00g001920;PGEN_.00g006290;PGEN_.00g007330;PGEN_.00g007860;PGEN_.00g007870;PGEN_.00g008400;PGEN_.00g013370;PGEN_.00g014620;PGEN_.00g022810;PGEN_.00g026180;PGEN_.00g030650;PGEN_.00g034750;PGEN_.00g043410;PGEN_.00g044190;PGEN_.00g044420;PGEN_.00g045090;PGEN_.00g047650;PGEN_.00g055470;PGEN_.00g056370;PGEN_.00g056490;PGEN_.00g056570;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g058570;PGEN_.00g061020;PGEN_.00g063140;PGEN_.00g063200;PGEN_.00g067330;PGEN_.00g071850;PGEN_.00g081280;PGEN_.00g082000;PGEN_.00g083640;PGEN_.00g090980;PGEN_.00g100250;PGEN_.00g104080;PGEN_.00g104170;PGEN_.00g108980;PGEN_.00g109150;PGEN_.00g112690;PGEN_.00g118120;PGEN_.00g118490;PGEN_.00g119410;PGEN_.00g122260;PGEN_.00g122400;PGEN_.00g127070;PGEN_.00g128360;PGEN_.00g131630;PGEN_.00g139740;PGEN_.00g140080;PGEN_.00g140230;PGEN_.00g140560;PGEN_.00g141520;PGEN_.00g141950;PGEN_.00g142260;PGEN_.00g149230;PGEN_.00g158020;PGEN_.00g164700;PGEN_.00g166530;PGEN_.00g170430;PGEN_.00g175210;PGEN_.00g176570;PGEN_.00g181770;PGEN_.00g183190;PGEN_.00g183210;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g186210;PGEN_.00g192440;PGEN_.00g192790;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g204080;PGEN_.00g207030;PGEN_.00g213450;PGEN_.00g213830;PGEN_.00g215560;PGEN_.00g216710;PGEN_.00g220500;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223560;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g224980;PGEN_.00g225900;PGEN_.00g227520;PGEN_.00g229460;PGEN_.00g231680;PGEN_.00g231870;PGEN_.00g233710;PGEN_.00g234590;PGEN_.00g238430;PGEN_.00g243080;PGEN_.00g243690;PGEN_.00g244000;PGEN_.00g248070;PGEN_.00g249840;PGEN_.00g251160;PGEN_.00g257480;PGEN_.00g258910;PGEN_.00g259100;PGEN_.00g261650;PGEN_.00g262050;PGEN_.00g262720;PGEN_.00g271100;PGEN_.00g271420;PGEN_.00g274040;PGEN_.00g278670;PGEN_.00g283300;PGEN_.00g302370;PGEN_.00g308890;PGEN_.00g309800;PGEN_.00g311070;PGEN_.00g317310;PGEN_.00g320760;PGEN_.00g322450;PGEN_.00g325640;PGEN_.00g328840;PGEN_.00g329270;PGEN_.00g331910"
"32","GO:0046974",123,0.0359747657858012,0.997058031407188,2,10,"histone methyltransferase activity (H3-K9 specific)","MF","yellow","Day7","methyltransferase activity","PGEN_.00g202790;PGEN_.00g219410;PGEN_.00g259100"
"33","GO:0046975",121,0.0340954310042799,0.997347216683498,2,9,"histone methyltransferase activity (H3-K36 specific)","MF","yellow","Day7","methyltransferase activity","PGEN_.00g202790;PGEN_.00g219410;PGEN_.00g259100"
"34","GO:0048365",124,0.0361535100366532,0.994255744049493,3,24,"Rac GTPase binding","MF","yellow","Day7","enzyme binding","PGEN_.00g008400;PGEN_.00g049540;PGEN_.00g051140;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g099510;PGEN_.00g110930;PGEN_.00g131630;PGEN_.00g140090;PGEN_.00g140230;PGEN_.00g155000;PGEN_.00g181830;PGEN_.00g195300;PGEN_.00g195980;PGEN_.00g216710;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g232090;PGEN_.00g240170;PGEN_.00g242090;PGEN_.00g248070;PGEN_.00g278620;PGEN_.00g278670;PGEN_.00g285160;PGEN_.00g302370;PGEN_.00g322450;PGEN_.00g328840"
"35","GO:0048487",77,0.00089318742437815,0.999908574908657,5,23,"beta-tubulin binding","MF","yellow","Day7","cytoskeletal protein binding","PGEN_.00g014620;PGEN_.00g057650;PGEN_.00g058570;PGEN_.00g099510;PGEN_.00g139380;PGEN_.00g140090;PGEN_.00g147960;PGEN_.00g164700;PGEN_.00g181830;PGEN_.00g190490;PGEN_.00g198770;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224980;PGEN_.00g238430;PGEN_.00g238440;PGEN_.00g301490"
"36","GO:0051011",108,0.0183433772812014,0.999161335509576,2,5,"microtubule minus-end binding","MF","yellow","Day7","cytoskeletal protein binding","PGEN_.00g014620;PGEN_.00g057650;PGEN_.00g058570;PGEN_.00g099510;PGEN_.00g139380;PGEN_.00g140090;PGEN_.00g147960;PGEN_.00g164700;PGEN_.00g181830;PGEN_.00g190490;PGEN_.00g198770;PGEN_.00g223100;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224980;PGEN_.00g238430;PGEN_.00g238440;PGEN_.00g301490"
"37","GO:0102148",130,0.0458422660303107,0.995648292320171,2,11,"N-acetyl-beta-D-galactosaminidase activity","MF","yellow","Day7","hydrolase activity, acting on glyco...","PGEN_.00g018550;PGEN_.00g057290;PGEN_.00g183420;PGEN_.00g258740;PGEN_.00g331590"
"38","GO:0140293",90,0.00676229272574584,0.999842333658526,2,4,"ADP-ribosylglutamate hydrolase activity","MF","yellow","Day7","hydrolase activity, acting on glyco...","PGEN_.00g018550;PGEN_.00g057290;PGEN_.00g183420;PGEN_.00g258740;PGEN_.00g331590"
"39","GO:1990715",101,0.0124047923176321,0.999601926936667,2,4,"mRNA CDS binding","MF","yellow","Day7","RNA binding","PGEN_.00g044190;PGEN_.00g044420"
"40","GO:1990715",101,0.0124047923176321,0.999601926936667,2,4,"mRNA CDS binding","MF","yellow","Day7","mRNA binding","PGEN_.00g044190;PGEN_.00g044420"
