"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day","moduleColor","slim_term","Gene_IDs"
"11","GO:0000381",59,0.029250560597407,0.988123788245815,11,47,"regulation of alternative mRNA splicing, via spliceosome","BP","Day0","midnightblue","mRNA processing","PGEN_.00g018000;PGEN_.00g019200;PGEN_.00g037040;PGEN_.00g056190;PGEN_.00g060430;PGEN_.00g073960;PGEN_.00g083780;PGEN_.00g089960;PGEN_.00g100020;PGEN_.00g122660;PGEN_.00g132260;PGEN_.00g156290;PGEN_.00g162180;PGEN_.00g167600;PGEN_.00g183970;PGEN_.00g190960;PGEN_.00g191370;PGEN_.00g195290;PGEN_.00g204410;PGEN_.00g230480;PGEN_.00g236820;PGEN_.00g237640;PGEN_.00g245530;PGEN_.00g248490;PGEN_.00g264140;PGEN_.00g266410;PGEN_.00g269060;PGEN_.00g290870;PGEN_.00g305440;PGEN_.00g329330;PGEN_.00g332310;PGEN_.00g332640;PGEN_.00g347630"
"12","GO:0000398",35,0.00461537359569573,0.997775633554315,25,117,"mRNA splicing, via spliceosome","BP","Day0","midnightblue","mRNA processing","PGEN_.00g018000;PGEN_.00g019200;PGEN_.00g037040;PGEN_.00g056190;PGEN_.00g060430;PGEN_.00g073960;PGEN_.00g083780;PGEN_.00g089960;PGEN_.00g100020;PGEN_.00g122660;PGEN_.00g132260;PGEN_.00g156290;PGEN_.00g162180;PGEN_.00g167600;PGEN_.00g183970;PGEN_.00g190960;PGEN_.00g191370;PGEN_.00g195290;PGEN_.00g204410;PGEN_.00g230480;PGEN_.00g236820;PGEN_.00g237640;PGEN_.00g245530;PGEN_.00g248490;PGEN_.00g264140;PGEN_.00g266410;PGEN_.00g269060;PGEN_.00g290870;PGEN_.00g305440;PGEN_.00g329330;PGEN_.00g332310;PGEN_.00g332640;PGEN_.00g347630"
"13","GO:0000398",35,0.00461537359569573,0.997775633554315,25,117,"mRNA splicing, via spliceosome","BP","Day0","midnightblue","cellular nitrogen compound metaboli...","PGEN_.00g000980;PGEN_.00g001890;PGEN_.00g002750;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g006850;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009420;PGEN_.00g009970;PGEN_.00g009980;PGEN_.00g011050;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g014650;PGEN_.00g015860;PGEN_.00g018000;PGEN_.00g019200;PGEN_.00g019830;PGEN_.00g020710;PGEN_.00g023690;PGEN_.00g024890;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g030010;PGEN_.00g030430;PGEN_.00g031510;PGEN_.00g031670;PGEN_.00g031680;PGEN_.00g033440;PGEN_.00g033970;PGEN_.00g037040;PGEN_.00g041700;PGEN_.00g045000;PGEN_.00g046500;PGEN_.00g050080;PGEN_.00g053860;PGEN_.00g054390;PGEN_.00g056190;PGEN_.00g056570;PGEN_.00g058770;PGEN_.00g060430;PGEN_.00g061400;PGEN_.00g061850;PGEN_.00g062160;PGEN_.00g062540;PGEN_.00g070480;PGEN_.00g072730;PGEN_.00g073960;PGEN_.00g076010;PGEN_.00g081800;PGEN_.00g082570;PGEN_.00g082600;PGEN_.00g082680;PGEN_.00g083520;PGEN_.00g083570;PGEN_.00g083640;PGEN_.00g083780;PGEN_.00g085690;PGEN_.00g089770;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g091700;PGEN_.00g091720;PGEN_.00g092440;PGEN_.00g095530;PGEN_.00g100020;PGEN_.00g100070;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104790;PGEN_.00g104810;PGEN_.00g108630;PGEN_.00g112400;PGEN_.00g114390;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g115950;PGEN_.00g120670;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g128120;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g130030;PGEN_.00g131820;PGEN_.00g132260;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g140150;PGEN_.00g146140;PGEN_.00g147990;PGEN_.00g152060;PGEN_.00g153860;PGEN_.00g154680;PGEN_.00g155000;PGEN_.00g156290;PGEN_.00g158010;PGEN_.00g159950;PGEN_.00g161080;PGEN_.00g162180;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g167600;PGEN_.00g168240;PGEN_.00g168650;PGEN_.00g170110;PGEN_.00g171960;PGEN_.00g172090;PGEN_.00g172530;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g176580;PGEN_.00g177960;PGEN_.00g180930;PGEN_.00g181300;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g187250;PGEN_.00g188700;PGEN_.00g190420;PGEN_.00g190960;PGEN_.00g191370;PGEN_.00g194150;PGEN_.00g194640;PGEN_.00g195290;PGEN_.00g199160;PGEN_.00g200710;PGEN_.00g204410;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206100;PGEN_.00g206220;PGEN_.00g211680;PGEN_.00g213360;PGEN_.00g213370;PGEN_.00g213520;PGEN_.00g216480;PGEN_.00g219110;PGEN_.00g220320;PGEN_.00g220340;PGEN_.00g226300;PGEN_.00g229770;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g236080;PGEN_.00g236720;PGEN_.00g236820;PGEN_.00g237640;PGEN_.00g238130;PGEN_.00g238280;PGEN_.00g239060;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g242070;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245360;PGEN_.00g245530;PGEN_.00g246100;PGEN_.00g246930;PGEN_.00g247690;PGEN_.00g248180;PGEN_.00g248490;PGEN_.00g248800;PGEN_.00g250220;PGEN_.00g250800;PGEN_.00g251460;PGEN_.00g251490;PGEN_.00g253110;PGEN_.00g256280;PGEN_.00g256370;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258920;PGEN_.00g264140;PGEN_.00g264620;PGEN_.00g266410;PGEN_.00g267200;PGEN_.00g269060;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g273200;PGEN_.00g279490;PGEN_.00g283870;PGEN_.00g284000;PGEN_.00g285380;PGEN_.00g287150;PGEN_.00g290870;PGEN_.00g291370;PGEN_.00g291950;PGEN_.00g293540;PGEN_.00g303640;PGEN_.00g305440;PGEN_.00g305470;PGEN_.00g305680;PGEN_.00g306030;PGEN_.00g308890;PGEN_.00g309000;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g322940;PGEN_.00g325240;PGEN_.00g325390;PGEN_.00g326300;PGEN_.00g327330;PGEN_.00g329270;PGEN_.00g329330;PGEN_.00g332300;PGEN_.00g332310;PGEN_.00g332640;PGEN_.00g332800;PGEN_.00g347630;PGEN_.00g348260;PGEN_.00g348540;PGEN_.00g348700"
"14","GO:0002040",25,0.00113008521802873,0.999623152888255,17,54,"sprouting angiogenesis","BP","Day0","midnightblue","anatomical structure development","PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g062480;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g064660;PGEN_.00g064780;PGEN_.00g073720;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g135620;PGEN_.00g159660;PGEN_.00g182480;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g258970;PGEN_.00g282870;PGEN_.00g316760;PGEN_.00g320150"
"15","GO:0002040",25,0.00113008521802873,0.999623152888255,17,54,"sprouting angiogenesis","BP","Day0","midnightblue","anatomical structure formation invo...","PGEN_.00g062480;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g064660;PGEN_.00g064780;PGEN_.00g159660;PGEN_.00g182480;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650;PGEN_.00g316760;PGEN_.00g320150"
"16","GO:0002230",15,0.000160998672675835,0.999971775196243,11,26,"positive regulation of defense response to virus by host","BP","Day0","midnightblue","response to stress","PGEN_.00g000980;PGEN_.00g001030;PGEN_.00g002140;PGEN_.00g003430;PGEN_.00g008040;PGEN_.00g009420;PGEN_.00g012640;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g018550;PGEN_.00g020710;PGEN_.00g021630;PGEN_.00g022130;PGEN_.00g023400;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g028430;PGEN_.00g032030;PGEN_.00g041570;PGEN_.00g042030;PGEN_.00g047860;PGEN_.00g053840;PGEN_.00g053860;PGEN_.00g063200;PGEN_.00g064380;PGEN_.00g074360;PGEN_.00g080070;PGEN_.00g082600;PGEN_.00g083570;PGEN_.00g087370;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g095730;PGEN_.00g096560;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g102020;PGEN_.00g103680;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g126630;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g131820;PGEN_.00g132640;PGEN_.00g133340;PGEN_.00g146140;PGEN_.00g150130;PGEN_.00g150730;PGEN_.00g155000;PGEN_.00g157390;PGEN_.00g158010;PGEN_.00g161080;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g170110;PGEN_.00g172090;PGEN_.00g173560;PGEN_.00g173610;PGEN_.00g176580;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g186050;PGEN_.00g187250;PGEN_.00g190420;PGEN_.00g190590;PGEN_.00g199500;PGEN_.00g200710;PGEN_.00g203340;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206220;PGEN_.00g206570;PGEN_.00g208330;PGEN_.00g210210;PGEN_.00g211860;PGEN_.00g213360;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g220300;PGEN_.00g220320;PGEN_.00g223690;PGEN_.00g225270;PGEN_.00g232230;PGEN_.00g236410;PGEN_.00g236440;PGEN_.00g236720;PGEN_.00g238110;PGEN_.00g238280;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g240130;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246100;PGEN_.00g246900;PGEN_.00g246930;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250180;PGEN_.00g250220;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g251680;PGEN_.00g253110;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258830;PGEN_.00g264540;PGEN_.00g265860;PGEN_.00g270660;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273200;PGEN_.00g283870;PGEN_.00g285380;PGEN_.00g287480;PGEN_.00g291370;PGEN_.00g291860;PGEN_.00g305470;PGEN_.00g308890;PGEN_.00g312430;PGEN_.00g327620;PGEN_.00g327640;PGEN_.00g329600;PGEN_.00g333770;PGEN_.00g338650;PGEN_.00g348260;PGEN_.00g348540"
"17","GO:0002230",15,0.000160998672675835,0.999971775196243,11,26,"positive regulation of defense response to virus by host","BP","Day0","midnightblue","immune system process","PGEN_.00g002140;PGEN_.00g003430;PGEN_.00g012640;PGEN_.00g012890;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g047860;PGEN_.00g053840;PGEN_.00g053860;PGEN_.00g080070;PGEN_.00g087370;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g095730;PGEN_.00g096560;PGEN_.00g102020;PGEN_.00g128160;PGEN_.00g132640;PGEN_.00g133340;PGEN_.00g157390;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g172090;PGEN_.00g173560;PGEN_.00g173610;PGEN_.00g176580;PGEN_.00g183970;PGEN_.00g190590;PGEN_.00g203340;PGEN_.00g210210;PGEN_.00g220300;PGEN_.00g225270;PGEN_.00g232230;PGEN_.00g236410;PGEN_.00g236440;PGEN_.00g236720;PGEN_.00g238110;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246900;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250180;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258830;PGEN_.00g264540;PGEN_.00g270660;PGEN_.00g285380;PGEN_.00g291860;PGEN_.00g308890;PGEN_.00g312430;PGEN_.00g333770;PGEN_.00g348260;PGEN_.00g348540"
"18","GO:0006281",57,0.0265132729892418,0.983522740397185,34,195,"DNA repair","BP","Day0","midnightblue","response to stress","PGEN_.00g000980;PGEN_.00g001030;PGEN_.00g002140;PGEN_.00g003430;PGEN_.00g008040;PGEN_.00g009420;PGEN_.00g012640;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g018550;PGEN_.00g020710;PGEN_.00g021630;PGEN_.00g022130;PGEN_.00g023400;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g028430;PGEN_.00g032030;PGEN_.00g041570;PGEN_.00g042030;PGEN_.00g047860;PGEN_.00g053840;PGEN_.00g053860;PGEN_.00g063200;PGEN_.00g064380;PGEN_.00g074360;PGEN_.00g080070;PGEN_.00g082600;PGEN_.00g083570;PGEN_.00g087370;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g095730;PGEN_.00g096560;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g102020;PGEN_.00g103680;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g126630;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g131820;PGEN_.00g132640;PGEN_.00g133340;PGEN_.00g146140;PGEN_.00g150130;PGEN_.00g150730;PGEN_.00g155000;PGEN_.00g157390;PGEN_.00g158010;PGEN_.00g161080;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g170110;PGEN_.00g172090;PGEN_.00g173560;PGEN_.00g173610;PGEN_.00g176580;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g186050;PGEN_.00g187250;PGEN_.00g190420;PGEN_.00g190590;PGEN_.00g199500;PGEN_.00g200710;PGEN_.00g203340;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206220;PGEN_.00g206570;PGEN_.00g208330;PGEN_.00g210210;PGEN_.00g211860;PGEN_.00g213360;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g220300;PGEN_.00g220320;PGEN_.00g223690;PGEN_.00g225270;PGEN_.00g232230;PGEN_.00g236410;PGEN_.00g236440;PGEN_.00g236720;PGEN_.00g238110;PGEN_.00g238280;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g240130;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246100;PGEN_.00g246900;PGEN_.00g246930;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250180;PGEN_.00g250220;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g251680;PGEN_.00g253110;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258830;PGEN_.00g264540;PGEN_.00g265860;PGEN_.00g270660;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273200;PGEN_.00g283870;PGEN_.00g285380;PGEN_.00g287480;PGEN_.00g291370;PGEN_.00g291860;PGEN_.00g305470;PGEN_.00g308890;PGEN_.00g312430;PGEN_.00g327620;PGEN_.00g327640;PGEN_.00g329600;PGEN_.00g333770;PGEN_.00g338650;PGEN_.00g348260;PGEN_.00g348540"
"19","GO:0006281",57,0.0265132729892418,0.983522740397185,34,195,"DNA repair","BP","Day0","midnightblue","cellular nitrogen compound metaboli...","PGEN_.00g000980;PGEN_.00g001890;PGEN_.00g002750;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g006850;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009420;PGEN_.00g009970;PGEN_.00g009980;PGEN_.00g011050;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g014650;PGEN_.00g015860;PGEN_.00g018000;PGEN_.00g019200;PGEN_.00g019830;PGEN_.00g020710;PGEN_.00g023690;PGEN_.00g024890;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g030010;PGEN_.00g030430;PGEN_.00g031510;PGEN_.00g031670;PGEN_.00g031680;PGEN_.00g033440;PGEN_.00g033970;PGEN_.00g037040;PGEN_.00g041700;PGEN_.00g045000;PGEN_.00g046500;PGEN_.00g050080;PGEN_.00g053860;PGEN_.00g054390;PGEN_.00g056190;PGEN_.00g056570;PGEN_.00g058770;PGEN_.00g060430;PGEN_.00g061400;PGEN_.00g061850;PGEN_.00g062160;PGEN_.00g062540;PGEN_.00g070480;PGEN_.00g072730;PGEN_.00g073960;PGEN_.00g076010;PGEN_.00g081800;PGEN_.00g082570;PGEN_.00g082600;PGEN_.00g082680;PGEN_.00g083520;PGEN_.00g083570;PGEN_.00g083640;PGEN_.00g083780;PGEN_.00g085690;PGEN_.00g089770;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g091700;PGEN_.00g091720;PGEN_.00g092440;PGEN_.00g095530;PGEN_.00g100020;PGEN_.00g100070;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104790;PGEN_.00g104810;PGEN_.00g108630;PGEN_.00g112400;PGEN_.00g114390;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g115950;PGEN_.00g120670;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g128120;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g130030;PGEN_.00g131820;PGEN_.00g132260;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g140150;PGEN_.00g146140;PGEN_.00g147990;PGEN_.00g152060;PGEN_.00g153860;PGEN_.00g154680;PGEN_.00g155000;PGEN_.00g156290;PGEN_.00g158010;PGEN_.00g159950;PGEN_.00g161080;PGEN_.00g162180;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g167600;PGEN_.00g168240;PGEN_.00g168650;PGEN_.00g170110;PGEN_.00g171960;PGEN_.00g172090;PGEN_.00g172530;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g176580;PGEN_.00g177960;PGEN_.00g180930;PGEN_.00g181300;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g187250;PGEN_.00g188700;PGEN_.00g190420;PGEN_.00g190960;PGEN_.00g191370;PGEN_.00g194150;PGEN_.00g194640;PGEN_.00g195290;PGEN_.00g199160;PGEN_.00g200710;PGEN_.00g204410;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206100;PGEN_.00g206220;PGEN_.00g211680;PGEN_.00g213360;PGEN_.00g213370;PGEN_.00g213520;PGEN_.00g216480;PGEN_.00g219110;PGEN_.00g220320;PGEN_.00g220340;PGEN_.00g226300;PGEN_.00g229770;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g236080;PGEN_.00g236720;PGEN_.00g236820;PGEN_.00g237640;PGEN_.00g238130;PGEN_.00g238280;PGEN_.00g239060;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g242070;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245360;PGEN_.00g245530;PGEN_.00g246100;PGEN_.00g246930;PGEN_.00g247690;PGEN_.00g248180;PGEN_.00g248490;PGEN_.00g248800;PGEN_.00g250220;PGEN_.00g250800;PGEN_.00g251460;PGEN_.00g251490;PGEN_.00g253110;PGEN_.00g256280;PGEN_.00g256370;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258920;PGEN_.00g264140;PGEN_.00g264620;PGEN_.00g266410;PGEN_.00g267200;PGEN_.00g269060;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g273200;PGEN_.00g279490;PGEN_.00g283870;PGEN_.00g284000;PGEN_.00g285380;PGEN_.00g287150;PGEN_.00g290870;PGEN_.00g291370;PGEN_.00g291950;PGEN_.00g293540;PGEN_.00g303640;PGEN_.00g305440;PGEN_.00g305470;PGEN_.00g305680;PGEN_.00g306030;PGEN_.00g308890;PGEN_.00g309000;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g322940;PGEN_.00g325240;PGEN_.00g325390;PGEN_.00g326300;PGEN_.00g327330;PGEN_.00g329270;PGEN_.00g329330;PGEN_.00g332300;PGEN_.00g332310;PGEN_.00g332640;PGEN_.00g332800;PGEN_.00g347630;PGEN_.00g348260;PGEN_.00g348540;PGEN_.00g348700"
"20","GO:0006281",57,0.0265132729892418,0.983522740397185,34,195,"DNA repair","BP","Day0","midnightblue","DNA metabolic process","PGEN_.00g000980;PGEN_.00g009420;PGEN_.00g014620;PGEN_.00g020710;PGEN_.00g082600;PGEN_.00g083570;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g100070;PGEN_.00g115710;PGEN_.00g129980;PGEN_.00g131820;PGEN_.00g146140;PGEN_.00g161080;PGEN_.00g170110;PGEN_.00g172090;PGEN_.00g183780;PGEN_.00g187250;PGEN_.00g190420;PGEN_.00g200710;PGEN_.00g205590;PGEN_.00g206220;PGEN_.00g220320;PGEN_.00g238280;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g243790;PGEN_.00g246100;PGEN_.00g246930;PGEN_.00g250220;PGEN_.00g253110;PGEN_.00g258390;PGEN_.00g273200;PGEN_.00g291370"
"21","GO:0006367",53,0.021527450287047,0.992173382115201,10,40,"transcription initiation from RNA polymerase II promoter","BP","Day0","midnightblue","biosynthetic process","PGEN_.00g001890;PGEN_.00g002750;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g006850;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009970;PGEN_.00g009980;PGEN_.00g011050;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g014650;PGEN_.00g015860;PGEN_.00g019830;PGEN_.00g023690;PGEN_.00g024890;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g030010;PGEN_.00g030430;PGEN_.00g031510;PGEN_.00g031670;PGEN_.00g031680;PGEN_.00g033440;PGEN_.00g033970;PGEN_.00g041700;PGEN_.00g045000;PGEN_.00g046500;PGEN_.00g050080;PGEN_.00g053860;PGEN_.00g054390;PGEN_.00g056570;PGEN_.00g058770;PGEN_.00g061400;PGEN_.00g061850;PGEN_.00g062160;PGEN_.00g062540;PGEN_.00g070480;PGEN_.00g072730;PGEN_.00g076010;PGEN_.00g081800;PGEN_.00g082570;PGEN_.00g082680;PGEN_.00g083520;PGEN_.00g083640;PGEN_.00g085690;PGEN_.00g089770;PGEN_.00g091700;PGEN_.00g091720;PGEN_.00g092440;PGEN_.00g095530;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104790;PGEN_.00g104810;PGEN_.00g108630;PGEN_.00g112400;PGEN_.00g114390;PGEN_.00g115390;PGEN_.00g115950;PGEN_.00g120670;PGEN_.00g122420;PGEN_.00g128120;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g130030;PGEN_.00g132260;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g140150;PGEN_.00g147990;PGEN_.00g152060;PGEN_.00g153860;PGEN_.00g154680;PGEN_.00g155000;PGEN_.00g158010;PGEN_.00g159950;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g168240;PGEN_.00g168650;PGEN_.00g171960;PGEN_.00g172090;PGEN_.00g172530;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g176580;PGEN_.00g177960;PGEN_.00g180930;PGEN_.00g181300;PGEN_.00g187250;PGEN_.00g188700;PGEN_.00g190420;PGEN_.00g194150;PGEN_.00g194640;PGEN_.00g199160;PGEN_.00g204470;PGEN_.00g206100;PGEN_.00g211680;PGEN_.00g213360;PGEN_.00g213370;PGEN_.00g213520;PGEN_.00g216480;PGEN_.00g219110;PGEN_.00g220340;PGEN_.00g226300;PGEN_.00g229770;PGEN_.00g233980;PGEN_.00g236080;PGEN_.00g236720;PGEN_.00g238130;PGEN_.00g239060;PGEN_.00g242070;PGEN_.00g244000;PGEN_.00g245360;PGEN_.00g247690;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250800;PGEN_.00g251460;PGEN_.00g251490;PGEN_.00g256280;PGEN_.00g256370;PGEN_.00g256920;PGEN_.00g258920;PGEN_.00g264620;PGEN_.00g267200;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g279490;PGEN_.00g283870;PGEN_.00g284000;PGEN_.00g285380;PGEN_.00g287150;PGEN_.00g291950;PGEN_.00g293540;PGEN_.00g303640;PGEN_.00g305470;PGEN_.00g305680;PGEN_.00g306030;PGEN_.00g308890;PGEN_.00g309000;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g322940;PGEN_.00g325240;PGEN_.00g325390;PGEN_.00g326300;PGEN_.00g327330;PGEN_.00g329270;PGEN_.00g332300;PGEN_.00g332800;PGEN_.00g348260;PGEN_.00g348540;PGEN_.00g348700"
