Row.names,log2FoldChange
PGEN_.00g286430,2.40846414215268
PGEN_.00g286450,-1.93640991269526
PGEN_.00g286210,-1.24580293017547
PGEN_.00g132550,-1.59128156482482
PGEN_.00g250510,-2.50763389107008
PGEN_.00g025020,-1.64387543606812
PGEN_.00g064780,-2.04393780496619
PGEN_.00g315040,2.064236161356
PGEN_.00g130650,-2.82735932660709
PGEN_.00g314840,1.91756382026012
PGEN_.00g006280,-1.20092663073944
PGEN_.00g258390,-2.67654705678828
PGEN_.00g261200,-2.36847304372582
PGEN_.00g213760,-2.73739939025897
