"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG25","SG60","SG90","SG128","SG89","SG40","SG43","SG44","SG77","SG19","SG57","SG20","SG62","SG41","SG21","SG129","SG61","SG45","SG58","SG26","SG22","SG140","SG63","SG100","SG17","SG138","SG59","SG42","SG139","SG99","SG130","SG24","SG18","SG127","SG23","SG39","up","down"
"12","PGEN_.00g145490",19.1463028999892,-1.94589951284617,0.570752756658695,-3.40935631084443,0.000651163705533867,0.0386911313827145,36,47,54,11,85,27,5,21,40,22,24,18,12,8,11,31,12,8,23,29,17,6,6,7,16,22,12,4,10,22,9,4,15,8,1,7,FALSE,TRUE
"13","PGEN_.00g216740",38.98078321178,-1.86896364644137,0.541933513810438,-3.44869545583245,0.000563301625728895,0.0371601655146195,81,69,64,25,164,56,18,33,77,43,38,81,32,24,25,46,23,27,69,15,70,6,13,17,20,16,19,6,20,49,8,55,48,21,2,15,FALSE,TRUE
"14","PGEN_.00g199810",87.4389908665397,-2.1941407928759,0.471932590205749,-4.64926737083219,3.33116159637886e-06,0.00209942251818563,187,167,190,124,332,90,29,96,121,122,128,153,31,65,32,122,49,66,158,85,82,13,30,50,38,57,40,25,50,140,22,31,140,49,10,66,FALSE,TRUE
"15","PGEN_.00g338930",25.1505809713691,-1.88214818309988,0.572021310241563,-3.29034626752814,0.00100064162811264,0.0499010450019507,47,33,5,62,15,30,32,11,20,14,33,26,10,100,2,33,17,63,69,11,10,23,50,36,29,13,0,13,21,59,4,13,22,46,3,11,FALSE,TRUE
"16","PGEN_.00g281550",89.3640879654367,-1.79841748726501,0.524302645151836,-3.43011332079814,0.000603329220685221,0.037442164525191,80,310,68,102,90,137,64,89,93,149,247,222,30,49,38,112,75,66,206,98,79,16,31,71,41,42,69,39,44,104,12,35,155,57,8,79,FALSE,TRUE
"17","PGEN_.00g130720",87.1636765345839,-1.89138274355497,0.465464005320325,-4.06343502813574,4.83557865406117e-05,0.0090401758470578,118,236,138,62,209,147,34,88,143,72,173,184,42,50,56,113,67,60,141,76,141,22,34,44,39,76,35,19,86,130,23,35,110,39,14,58,FALSE,TRUE
"18","PGEN_.00g035820",21.899053031666,-2.1770025246541,0.4925291639746,-4.42004795632035,9.86790002212423e-06,0.00317974101482141,38,34,54,35,45,32,25,22,15,53,63,30,4,12,5,38,12,15,38,16,16,6,7,9,7,31,15,4,15,28,7,4,31,16,2,16,FALSE,TRUE
"19","PGEN_.00g238060",60.8829843306444,-1.96607928439599,0.444287934777549,-4.4252367226231,9.63365835298799e-06,0.00317974101482141,80,166,62,62,98,95,37,51,123,76,91,140,13,58,40,88,64,38,117,75,40,16,24,23,71,36,26,13,39,144,19,20,82,47,10,45,FALSE,TRUE
"20","PGEN_.00g047200",294.831817950894,-1.73452019285266,0.519779529993121,-3.33703059232751,0.000846786269643014,0.0457701636585108,647,497,473,310,399,303,145,206,688,322,579,659,92,165,133,391,173,243,759,422,143,72,149,118,130,193,155,72,220,645,80,88,594,197,23,276,FALSE,TRUE
"21","PGEN_.00g164650",44.059847440631,-2.60867261857593,0.684310740214256,-3.81211701829956,0.000137781615379039,0.015806939976675,12,27,91,21,466,106,14,46,79,34,27,47,19,30,30,34,12,21,54,65,36,18,18,13,13,17,19,15,23,67,7,45,66,25,2,11,FALSE,TRUE
"22","PGEN_.00g045080",151.27247303819,1.70825329863088,0.505697317384332,3.37801534614945,0.000730110060516272,0.0427752593496876,87,250,103,99,61,54,165,246,145,53,30,176,248,112,191,57,261,173,66,100,104,77,241,175,222,26,356,253,173,140,88,257,157,45,85,136,TRUE,FALSE
"23","PGEN_.00g085780",127.603981735422,-2.06070364733123,0.520678362655941,-3.95772860008958,7.56658602359059e-05,0.011121553983446,300,338,132,95,192,181,78,114,375,146,187,283,21,62,54,236,81,106,353,125,108,27,40,39,61,71,36,44,90,256,25,39,206,70,10,67,FALSE,TRUE
"24","PGEN_.00g077410",218.541116395249,2.72252332891674,0.693966056373108,3.92313615905874,8.74037213894804e-05,0.0116233075841439,71,223,15,157,20,113,115,100,162,42,118,123,47,182,143,91,571,255,84,72,90,73,175,128,194,65,1230,140,189,149,145,291,224,137,269,386,TRUE,FALSE
"25","PGEN_.00g315910",41.3931741658159,1.06215237987756,0.305048710184273,3.48191073889785,0.000497849615082681,0.0344709427699396,35,48,24,33,41,25,82,72,56,35,22,20,52,45,24,26,61,72,12,37,20,31,49,24,80,46,29,72,66,52,52,69,15,25,65,38,TRUE,FALSE
"26","PGEN_.00g311940",133.178507721799,-1.97980529855197,0.499604480888079,-3.96274528009185,7.40928213042166e-05,0.011121553983446,170,314,87,128,500,177,44,84,322,143,208,235,46,89,67,136,112,104,337,112,125,35,67,47,70,100,59,30,99,286,31,92,187,115,14,80,FALSE,TRUE
"27","PGEN_.00g061000",29.2600222779725,0.740249191506956,0.216470413205741,3.41963218226686,0.000627058594159447,0.0383466927143639,18,22,44,15,34,31,31,19,20,23,29,21,31,39,17,21,33,26,23,24,20,39,42,35,36,26,26,49,44,30,26,55,26,43,47,24,TRUE,FALSE
"28","PGEN_.00g229050",8.71232738436835,-1.27274292322665,0.383413337194556,-3.31950613022316,0.000901768248214206,0.0464879994390047,6,6,10,7,14,17,10,5,12,19,13,9,8,5,5,9,13,3,9,21,4,8,20,11,12,6,1,8,4,16,8,6,6,15,5,4,FALSE,TRUE
"29","PGEN_.00g333460",21.7484972560174,2.74778619766688,0.600533553852374,4.57557480350608,4.7491423346802e-06,0.00248676965499692,11,52,22,1,4,12,18,118,26,5,3,12,31,11,9,4,35,58,4,25,27,16,25,5,11,2,39,56,22,2,37,23,6,2,31,7,TRUE,FALSE
"30","PGEN_.00g048000",40.8436804320951,-1.8267393477192,0.490078555312483,-3.72744191296933,0.000193433123149638,0.019065678891149,61,97,66,51,65,27,50,39,44,80,125,70,3,27,7,58,28,44,65,61,21,19,34,37,25,52,29,23,15,33,4,14,58,24,8,39,FALSE,TRUE
"31","PGEN_.00g250620",67.7047917559212,2.86805718010223,0.768536469240609,3.73184265794981,0.000190084221602536,0.018958638197453,19,146,5,24,4,12,48,33,26,9,25,47,26,54,111,10,102,107,31,59,27,12,138,131,85,9,262,23,86,53,54,73,51,45,81,117,TRUE,FALSE
"32","PGEN_.00g211890",11.8132926790903,-2.55547816104645,0.663965993130892,-3.84880880569838,0.000118693601192759,0.0144118114607671,28,28,13,12,47,14,5,7,20,21,21,18,2,10,0,31,10,6,30,21,11,4,3,3,3,8,2,5,8,12,5,2,19,5,0,2,FALSE,TRUE
"33","PGEN_.00g111590",15.9711815567827,-1.70225907020974,0.51275576449214,-3.31982434540886,0.000900741036680089,0.0464879994390047,13,34,18,26,41,27,6,10,31,19,28,13,5,14,11,13,18,16,36,22,15,0,11,9,8,12,8,13,9,34,5,6,27,12,2,10,FALSE,TRUE
"34","PGEN_.00g086610",27.3954606107903,-2.32248255902445,0.442427216157947,-5.249411596314,1.52585802995628e-07,0.000426121285832458,48,65,46,30,66,60,11,26,36,92,50,45,5,20,14,33,9,15,33,29,16,7,9,19,14,46,10,8,18,47,5,19,35,9,6,13,FALSE,TRUE
"35","PGEN_.00g027970",64.2673402921305,-1.51467317472196,0.431349334840141,-3.51147678315836,0.000445624385147088,0.0324647052066287,73,122,55,71,62,78,28,39,80,83,128,158,12,53,29,101,38,58,103,49,47,11,44,49,54,84,33,37,64,182,15,22,141,60,12,72,FALSE,TRUE
"36","PGEN_.00g213130",313.75545756648,0.797257398790062,0.221885843316723,3.59309718399676,0.000326770642880058,0.0268400435887169,228,311,483,240,211,141,333,390,293,255,239,360,341,489,219,151,397,317,218,288,228,231,508,400,555,196,280,359,466,360,254,584,413,337,426,246,TRUE,FALSE
"37","PGEN_.00g092270",98.4024108881846,2.47800965078904,0.631587372469044,3.92346294243003,8.72851966410642e-05,0.0116233075841439,232,185,52,54,32,26,109,334,56,10,30,57,365,49,36,12,87,199,18,89,38,50,73,72,48,7,226,287,60,27,126,79,36,21,120,85,TRUE,FALSE
"38","PGEN_.00g212330",18.4111535008961,-1.24318825488438,0.313553783216256,-3.96483257874441,7.3447478757038e-05,0.011121553983446,35,15,34,27,49,20,16,36,22,31,36,13,11,19,3,7,26,13,18,17,9,19,18,18,24,14,6,9,17,24,6,12,21,30,22,12,FALSE,TRUE
"39","PGEN_.00g177260",14.3277216327363,-1.19456532231811,0.340690972292618,-3.5063016618242,0.00045437993306366,0.032817198958684,17,20,17,24,14,19,26,28,12,19,25,16,5,6,12,13,29,14,13,9,8,6,20,13,29,15,6,8,12,18,11,7,19,12,5,10,FALSE,TRUE
"40","PGEN_.00g123000",28.5890604905152,-1.83570267382131,0.513399696078439,-3.57558192543387,0.000349449719375755,0.0276197146125479,36,49,31,35,21,29,21,16,72,21,61,64,7,14,13,47,35,50,71,36,20,9,11,21,25,15,10,6,21,72,6,5,46,21,11,22,FALSE,TRUE
"41","PGEN_.00g098060",9.91372553254104,1.80618678877677,0.52504940883468,3.44003203962367,0.000581645326117569,0.037442164525191,8,12,2,3,5,1,12,36,21,7,3,13,7,8,1,2,8,16,5,4,5,11,17,3,17,2,18,19,14,7,17,19,16,3,12,10,TRUE,FALSE
"42","PGEN_.00g298760",71.3152928548847,0.649555283709884,0.193865626129196,3.35054386215432,0.000806530351404627,0.0448497598989027,68,63,85,65,74,76,113,84,74,53,72,46,100,94,27,58,109,71,48,74,35,55,92,69,77,53,48,85,86,51,107,121,77,99,129,48,TRUE,FALSE
"43","PGEN_.00g315400",14.4308481223004,-1.72218297516678,0.468180058776781,-3.67846289666063,0.000234643817047411,0.021602702189266,27,24,18,16,31,14,5,12,18,29,34,28,6,11,4,15,9,9,29,22,11,4,7,7,10,14,8,6,17,36,6,5,21,13,1,8,FALSE,TRUE
"44","PGEN_.00g122510",58.3117724661402,-2.62746924707682,0.543839190399626,-4.83133487519737,1.35620672030829e-06,0.00172949891386331,127,91,117,67,53,61,16,30,160,64,148,228,28,39,29,104,55,44,137,54,11,20,37,27,31,25,21,8,24,119,12,18,73,29,4,39,FALSE,TRUE
"45","PGEN_.00g046580",102.750557743769,-0.58535065175185,0.167248003852602,-3.49989619169223,0.000465439374416896,0.0330461955835996,133,139,143,122,151,107,137,146,108,135,193,93,103,107,37,86,126,115,136,104,45,114,139,99,120,108,39,94,83,113,86,127,105,81,90,46,FALSE,TRUE
"46","PGEN_.00g169480",35.9298741913929,-2.75249731318115,0.504735012135191,-5.45335125759792,4.94292934242192e-08,0.000207059310154054,94,36,73,11,113,63,24,29,54,81,90,65,7,29,28,58,12,27,62,41,39,9,12,13,15,29,7,11,20,52,12,9,39,19,1,21,FALSE,TRUE
"47","PGEN_.00g272710",67.9716746332842,-2.03304613868821,0.453309918694705,-4.48489224445455,7.2950791541866e-06,0.00273278448314406,63,155,74,86,195,115,54,64,117,101,204,99,14,55,24,93,33,48,129,84,52,20,17,40,19,70,42,24,36,101,12,27,98,62,19,37,FALSE,TRUE
"48","PGEN_.00g293610",21.5388849760829,-1.57971984093087,0.463215865097398,-3.4103318991432,0.000648838679279901,0.0386911313827145,15,34,29,15,58,39,7,20,23,33,74,45,7,13,14,17,15,14,67,20,10,7,21,10,7,12,13,19,20,32,6,19,30,9,6,13,FALSE,TRUE
"49","PGEN_.00g114200",29.6829155198805,-1.688949106758,0.505558836223178,-3.34075677397994,0.00083550382092771,0.0454535779982621,34,33,25,12,87,44,23,9,56,69,59,78,10,23,9,82,26,42,38,20,16,24,16,11,12,19,23,9,22,47,5,27,23,16,9,21,FALSE,TRUE
"50","PGEN_.00g344990",13.0018763854899,-2.02981955761011,0.587969962139176,-3.45225043508198,0.000555931482635614,0.0369650314406442,14,10,20,9,76,25,5,18,14,17,24,29,4,3,8,25,5,2,27,6,11,2,2,3,7,13,10,10,12,22,0,8,10,6,0,9,FALSE,TRUE
"51","PGEN_.00g208950",15.4744047814437,-2.98970187719596,0.540601827711379,-5.53032143796621,3.19644523755584e-08,0.000207059310154054,32,32,39,17,79,24,11,10,18,17,26,30,8,3,3,26,8,10,21,18,14,5,12,7,5,9,3,3,8,21,4,5,17,15,1,11,FALSE,TRUE
"52","PGEN_.00g052650",11.0763681349241,-2.25252718530394,0.581271919245299,-3.87516945292753,0.000106550526643382,0.0133235867495262,11,10,52,14,69,11,9,10,25,10,24,15,5,5,4,5,4,16,15,9,2,0,2,9,5,8,5,5,7,18,5,5,10,8,1,6,FALSE,TRUE
"53","PGEN_.00g312070",204.030502869735,-3.41900360163958,0.910933293832045,-3.7532974420737,0.000174523564637375,0.0180513385744682,204,59,838,65,3383,175,22,40,102,83,132,192,294,46,227,95,38,49,104,123,206,4,19,54,40,85,62,24,59,135,18,172,104,44,28,35,FALSE,TRUE
"54","PGEN_.00g289900",14.6583123435255,-1.90073422401026,0.540214080190766,-3.51848330820822,0.000434021118606641,0.0318967450147933,34,28,48,13,51,10,5,13,25,25,43,19,6,5,16,12,24,6,11,17,12,2,4,6,10,11,9,5,5,15,5,6,10,6,7,5,FALSE,TRUE
"55","PGEN_.00g235110",81.1622024235227,1.8886668308558,0.464906310589677,4.0624676151637,4.85566857385535e-05,0.0090401758470578,43,117,54,33,60,30,62,75,84,14,36,50,78,134,86,47,166,91,35,53,75,31,114,96,157,17,196,65,90,71,68,106,88,56,94,107,TRUE,FALSE
"56","PGEN_.00g079270",60.9465652335028,-1.72732755509197,0.512282876189866,-3.37182372352376,0.000746722250768672,0.0432909494246114,66,102,150,29,196,57,22,55,179,88,63,128,43,40,25,102,55,25,88,53,93,16,20,40,36,49,23,22,44,146,24,44,71,22,5,13,FALSE,TRUE
"57","PGEN_.00g037730",115.936618901364,2.36122639338935,0.603705963130344,3.91121926499763,9.18313549242492e-05,0.0118363552546978,63,23,116,44,61,84,135,53,46,40,64,55,41,58,114,42,37,408,47,120,213,68,59,31,44,60,239,645,103,68,76,269,52,54,234,68,TRUE,FALSE
"58","PGEN_.00g332250",111.119252580452,0.549115507294823,0.154995056009159,3.54279369570584,0.000395912294954201,0.0298824613254621,82,90,124,71,117,109,97,144,116,100,78,103,126,150,67,122,115,105,100,137,98,133,157,128,139,82,54,151,200,106,121,192,112,89,128,109,TRUE,FALSE
"59","PGEN_.00g198990",16.6320683246781,-2.06058345856942,0.538876461692127,-3.82385129997881,0.000131383170873874,0.0153152392199085,29,35,7,8,46,12,4,10,38,18,47,30,6,9,13,25,13,12,54,16,14,4,9,15,12,8,5,7,12,19,5,6,24,11,2,13,FALSE,TRUE
"60","PGEN_.00g164540",43.347443631969,-2.56245545894402,0.572482935801255,-4.47603814663501,7.60409041181254e-06,0.00273278448314406,14,47,75,34,298,155,22,49,36,37,61,71,16,30,17,49,16,13,86,63,46,5,24,10,14,39,16,16,32,37,7,28,91,34,8,5,FALSE,TRUE
"61","PGEN_.00g281940",110.00714499311,-3.03903996830931,0.644116351993099,-4.71815372937756,2.37994629948385e-06,0.00172949891386331,107,276,155,96,854,114,29,68,253,64,221,178,20,45,73,152,84,37,256,119,88,16,34,38,31,58,37,19,37,133,17,39,151,48,10,30,FALSE,TRUE
"62","PGEN_.00g171900",26.4369775292094,-2.58937627539983,0.549761731562885,-4.70999730744926,2.47720064052993e-06,0.00172949891386331,64,48,70,19,131,41,15,17,30,73,54,13,6,11,9,43,14,23,37,23,11,8,5,17,8,55,9,7,13,33,7,10,15,23,4,11,FALSE,TRUE
"63","PGEN_.00g095380",32.5156167307335,-2.42595668073685,0.607219948829485,-3.99518606958364,6.46434629034588e-05,0.0106192731804937,62,59,54,38,109,41,21,20,54,38,60,71,4,22,18,52,25,15,78,34,33,4,12,9,10,17,20,8,16,48,3,4,62,14,0,27,FALSE,TRUE
"64","PGEN_.00g002680",18.32192829152,-1.49431070266747,0.430446511133919,-3.47153633265845,0.000517489299029985,0.0352481735550668,31,28,42,12,36,11,14,16,14,39,21,32,14,35,8,28,18,15,29,20,21,7,8,12,11,5,9,5,16,36,8,8,24,24,4,14,FALSE,TRUE
"65","PGEN_.00g131800",22.3958316583313,-1.64304318889143,0.478600347054203,-3.43301712797411,0.00059690438881161,0.037442164525191,18,64,24,15,63,42,9,11,38,32,43,33,11,13,12,17,20,9,41,14,29,7,11,11,13,16,14,8,21,39,7,12,42,20,4,21,FALSE,TRUE
"66","PGEN_.00g332560",16.246713256619,-1.77611298300716,0.536141921129166,-3.31276647658235,0.000923780768380198,0.0471731934558292,31,31,25,15,54,38,15,7,20,21,21,28,5,9,5,23,10,27,24,20,13,2,1,4,11,18,9,7,13,23,6,7,21,6,5,14,FALSE,TRUE
"67","PGEN_.00g086660",19.7698986960748,-2.35839291048095,0.626032504391888,-3.76720520729483,0.00016508529992538,0.0176978989688554,24,58,21,21,86,25,6,20,47,56,34,21,2,9,22,36,13,18,28,20,9,5,2,12,3,15,14,4,10,15,0,7,10,9,3,13,FALSE,TRUE
"68","PGEN_.00g108800",15.6048118513224,-1.2035970853002,0.350745650758955,-3.43153816076069,0.000600168684455804,0.037442164525191,23,33,21,22,32,12,14,21,23,36,24,18,9,12,5,8,11,13,17,11,7,9,8,16,13,43,2,12,13,15,10,17,12,20,9,15,FALSE,TRUE
"69","PGEN_.00g266130",101.92984132237,5.11956362227945,1.13822885851065,4.49783326437382,6.86495005565089e-06,0.00273278448314406,45,117,281,15,2,16,36,377,6,6,9,8,697,17,6,4,16,114,7,10,5,7,13,23,14,0,45,1778,10,2,49,33,14,0,21,30,TRUE,FALSE
"70","PGEN_.00g164660",47.7519880810918,-2.6618138563803,0.62536530079567,-4.25641437571544,2.07731540457683e-05,0.00470371579987695,14,49,84,31,374,156,23,50,44,42,64,71,16,30,25,51,16,14,96,67,48,5,26,9,17,44,17,18,34,40,7,29,93,39,7,7,FALSE,TRUE
"71","PGEN_.00g329260",23.9161691557147,-1.97203596195073,0.544506175508672,-3.62169622797846,0.000292677677316768,0.0247682179854534,24,94,10,32,11,67,7,19,23,39,27,61,6,21,12,47,21,14,25,18,29,6,4,13,36,20,9,5,18,31,4,21,26,18,3,36,FALSE,TRUE
"72","PGEN_.00g204830",15.4712677059865,-1.74635923078195,0.521951251268168,-3.3458282292434,0.000820371994016421,0.0452176089859841,17,23,15,9,40,15,5,16,34,14,24,49,6,16,14,31,14,7,15,11,25,5,4,13,4,15,3,11,21,41,3,7,14,8,2,7,FALSE,TRUE
"73","PGEN_.00g033640",153.65892479453,-2.14430714970464,0.508134916038676,-4.21995631872979,2.44349658741512e-05,0.0053872669498326,274,311,283,86,456,178,68,126,239,177,358,420,63,70,71,193,83,117,330,143,183,34,42,65,40,115,57,40,144,263,37,56,241,89,17,98,FALSE,TRUE
"74","PGEN_.00g127990",15.9509988935225,-1.85442063937183,0.521509502436513,-3.55587123668487,0.000376728566929965,0.0286930175794477,25,45,31,17,63,11,10,17,16,19,21,31,3,15,3,25,7,9,24,27,16,6,6,20,5,5,5,9,17,28,4,9,27,11,1,8,FALSE,TRUE
"75","PGEN_.00g346230",14.6020562135552,-2.48309893583524,0.614656178396044,-4.03981774382376,5.34927534267309e-05,0.00947108062611134,35,29,22,18,52,21,1,12,30,12,15,37,3,5,13,22,5,8,25,20,13,3,7,6,5,19,5,2,8,29,6,5,13,9,0,7,FALSE,TRUE
"76","PGEN_.00g009920",225.525171093178,-1.97669149913358,0.547727792923139,-3.60889391532295,0.000307505316590687,0.0257627954239678,373,339,459,135,1199,213,92,224,738,135,191,436,170,109,104,290,229,208,436,181,148,117,189,24,180,97,65,95,66,370,70,282,247,137,23,40,FALSE,TRUE
"77","PGEN_.00g215970",381.426964959282,0.610552887917601,0.174977412059426,3.48932402606482,0.000484243774682207,0.0340923894477944,359,348,805,280,355,320,411,645,352,336,360,372,480,453,176,207,482,295,245,400,177,426,520,366,501,284,221,584,598,326,400,628,427,377,586,363,TRUE,FALSE
"78","PGEN_.00g336000",54.03348253539,1.71103959801366,0.494770223816143,3.45825095297062,0.000543694687123851,0.036440592709789,33,63,13,51,24,16,58,70,77,16,22,50,27,59,59,15,150,32,25,42,37,51,97,43,117,21,124,38,84,41,38,102,47,19,86,54,TRUE,FALSE
"79","PGEN_.00g012210",157.3734289559,0.729523102313635,0.210348230295575,3.46816848084974,0.000524018642365665,0.0354050660140286,153,152,183,121,113,100,144,202,237,122,144,150,178,158,74,99,223,132,114,168,99,226,277,188,252,97,153,270,167,218,117,264,127,121,174,153,TRUE,FALSE
"80","PGEN_.00g187220",14.1668861917829,-1.77712203100088,0.484387761936445,-3.66880043355442,0.000243691207110299,0.0219531713244095,30,17,15,24,34,19,15,17,19,34,12,20,4,5,2,27,24,16,22,12,3,9,4,13,20,32,5,4,5,13,10,5,10,14,9,5,FALSE,TRUE
"81","PGEN_.00g159750",45.6941609646268,-2.38531119192979,0.549451951366279,-4.3412552926574,1.41671000435021e-05,0.00357277268165858,103,88,85,41,247,26,17,24,102,64,65,88,12,17,35,44,16,30,76,56,53,7,23,11,24,36,17,16,26,65,13,14,33,26,5,33,FALSE,TRUE
"82","PGEN_.00g039480",12.8754968600904,-1.96687320331669,0.488038641114201,-4.03015875715554,5.57391939645407e-05,0.00947108062611134,14,16,22,18,20,13,8,8,24,23,23,31,2,15,13,21,2,3,24,13,4,4,7,9,6,13,4,0,15,35,5,4,27,13,4,10,FALSE,TRUE
"83","PGEN_.00g118430",11.8435175305197,-2.65582716076572,0.591580755581832,-4.48937382716863,7.14328428783598e-06,0.00273278448314406,21,17,20,10,84,12,5,7,26,5,35,16,2,8,11,11,3,6,26,6,7,5,5,6,2,10,3,3,11,13,3,2,12,11,3,4,FALSE,TRUE
"84","PGEN_.00g174250",26.2542103154273,-1.92241899935535,0.514420685723796,-3.73705617349054,0.000186187339529381,0.018958638197453,11,48,12,62,46,42,36,19,26,31,74,25,2,11,7,26,4,43,14,36,8,23,47,21,25,35,5,13,23,33,2,30,46,18,6,71,FALSE,TRUE
"85","PGEN_.00g057190",155.276075656979,-1.9486540282132,0.587061471972536,-3.3193355742895,0.000902319256496721,0.0464879994390047,254,367,367,58,756,171,42,88,220,155,203,268,97,73,104,247,63,67,315,104,113,35,37,56,72,131,75,59,119,245,32,67,274,85,15,135,FALSE,TRUE
"86","PGEN_.00g168580",31.432983457102,-1.73997192842311,0.507608568917786,-3.42778281330574,0.000608532088567168,0.037487366455998,49,67,33,24,71,39,12,16,68,30,76,64,9,17,15,47,21,29,70,34,31,15,17,8,11,33,16,8,27,58,10,17,45,18,5,23,FALSE,TRUE
"87","PGEN_.00g275670",377.522419159225,-2.9811387431444,0.898291951985168,-3.31867466535381,0.00090445737748362,0.0464879994390047,320,390,1557,32,2242,587,51,465,169,663,593,970,217,29,258,477,218,150,190,375,322,20,128,0,130,786,148,42,9,691,65,226,438,239,27,410,FALSE,TRUE
"88","PGEN_.00g052520",9.39404927827831,-1.92788864604148,0.579701787469065,-3.32565585912456,0.000882107670230668,0.0464879994390047,22,39,3,11,16,16,5,5,9,8,15,17,1,11,3,9,6,8,18,5,8,5,2,8,6,11,2,2,6,22,2,2,15,3,7,13,FALSE,TRUE
"89","PGEN_.00g119160",33.3844984050532,-1.99946196631031,0.413370514902466,-4.83697287113494,1.31831412686299e-06,0.00172949891386331,70,50,39,43,56,54,14,33,51,33,79,51,11,19,16,61,27,37,44,39,43,12,23,36,28,18,9,12,28,55,12,10,64,23,5,18,FALSE,TRUE
"90","PGEN_.00g085790",14.8725536174055,-2.22548570558348,0.550683819143301,-4.04131305155409,5.31527457173432e-05,0.00947108062611134,20,24,19,10,38,12,4,9,18,20,25,48,6,6,11,31,11,8,21,17,14,4,6,3,12,27,6,5,12,34,2,4,26,12,2,7,FALSE,TRUE
"91","PGEN_.00g188250",460.936183581355,-1.4898246614033,0.411357754697348,-3.62172499336842,0.000292645128436093,0.0247682179854534,629,677,549,418,734,584,185,427,764,748,995,903,151,433,253,690,261,295,647,455,375,76,301,320,344,580,283,191,418,1071,152,225,844,384,57,390,FALSE,TRUE
"92","PGEN_.00g001350",178.725695405942,-1.62569408570239,0.380625778139879,-4.27110873479766,1.9450353828026e-05,0.00452652956586673,250,333,547,158,282,198,198,229,220,409,437,272,83,116,56,166,113,150,281,244,125,59,97,100,106,200,105,81,93,190,48,88,315,118,56,110,FALSE,TRUE
"93","PGEN_.00g314520",14.5735888987942,-1.74962823594527,0.470377694282492,-3.71962415992988,0.000199519449833999,0.019180826133722,26,24,20,16,33,14,5,12,18,30,34,28,6,11,4,15,9,9,27,22,13,4,7,5,10,14,8,6,17,34,6,5,22,13,1,10,FALSE,TRUE
"94","PGEN_.00g273360",35.7860104560309,-1.75069242988439,0.48032354117749,-3.64481912669251,0.000267579921205317,0.0237277528739355,49,50,57,15,135,37,16,36,73,42,44,95,32,45,17,32,17,23,42,24,40,8,11,32,29,32,27,15,23,61,7,15,59,18,4,29,FALSE,TRUE
"95","PGEN_.00g323180",15.8121625248978,1.33511115290312,0.305124449336941,4.37562822580891,1.21083237238391e-05,0.00336677534680623,19,13,18,11,8,4,31,29,25,8,4,13,20,17,8,7,26,12,10,22,8,20,24,16,39,15,14,20,20,16,12,35,14,15,18,11,TRUE,FALSE
"96","PGEN_.00g077400",1458.99551333548,2.23605957326887,0.6753068916676,3.31117540907535,0.00092904952497157,0.0471731934558292,600,1503,308,1750,199,440,1208,536,1356,350,529,1175,916,1537,402,339,3329,1323,1004,571,450,1046,3136,1775,1622,195,6951,617,1086,1460,464,2191,2651,877,1374,2162,TRUE,FALSE
