"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_2","Rich_Factor"
"1","crg04120","Ubiquitin mediated proteolysis","5/19","143/3811",0.000526918082209663,0.00948452547977394,0.00887440980563644,"105331304/105332637/105323879/105346902/105334523",5,"5 of 19",0.034965034965035
