"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"22","GO:0008380",3,2.04732577301748e-10,0.999999999977266,19,92,"RNA splicing","BP","black","Day21","cellular nitrogen compound metaboli...","PGEN_.00g003460;PGEN_.00g003950;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g027150;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g032440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g039840;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g052890;PGEN_.00g054210;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g059610;PGEN_.00g059710;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g063210;PGEN_.00g063790;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g068610;PGEN_.00g070910;PGEN_.00g072300;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g083780;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g092480;PGEN_.00g092510;PGEN_.00g094780;PGEN_.00g095530;PGEN_.00g099540;PGEN_.00g100020;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111850;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119200;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g125760;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g139410;PGEN_.00g141830;PGEN_.00g143600;PGEN_.00g146140;PGEN_.00g149780;PGEN_.00g151390;PGEN_.00g152970;PGEN_.00g153880;PGEN_.00g156540;PGEN_.00g156550;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g161160;PGEN_.00g162010;PGEN_.00g167670;PGEN_.00g168120;PGEN_.00g170120;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g175210;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g188720;PGEN_.00g190250;PGEN_.00g190840;PGEN_.00g190960;PGEN_.00g193100;PGEN_.00g193650;PGEN_.00g195290;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g200900;PGEN_.00g202280;PGEN_.00g205040;PGEN_.00g205590;PGEN_.00g215370;PGEN_.00g215650;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g225460;PGEN_.00g225990;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g243690;PGEN_.00g243790;PGEN_.00g244060;PGEN_.00g246090;PGEN_.00g246100;PGEN_.00g248040;PGEN_.00g251240;PGEN_.00g254020;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g261080;PGEN_.00g261110;PGEN_.00g264140;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279650;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g289690;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g300100;PGEN_.00g303670;PGEN_.00g305440;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g331860;PGEN_.00g336450;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343600;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"23","GO:0016055",14,0.000420159098770547,0.999876719264425,14,142,"Wnt signaling pathway","BP","black","Day21","cell-cell signaling","PGEN_.00g030430;PGEN_.00g114060;PGEN_.00g155560;PGEN_.00g181080;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g233980;PGEN_.00g257480;PGEN_.00g307630;PGEN_.00g330380;PGEN_.00g330590;PGEN_.00g347560;PGEN_.00g348280;PGEN_.00g348520"
"24","GO:0016055",14,0.000420159098770547,0.999876719264425,14,142,"Wnt signaling pathway","BP","black","Day21","signal transduction","PGEN_.00g030430;PGEN_.00g114060;PGEN_.00g155560;PGEN_.00g181080;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g233980;PGEN_.00g257480;PGEN_.00g307630;PGEN_.00g330380;PGEN_.00g330590;PGEN_.00g347560;PGEN_.00g348280;PGEN_.00g348520"
"25","GO:0043065",19,0.00257981422754592,0.999119835636419,13,147,"positive regulation of apoptotic process","BP","black","Day21","cell death","PGEN_.00g019150;PGEN_.00g020440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g050340;PGEN_.00g055670;PGEN_.00g078630;PGEN_.00g084960;PGEN_.00g095530;PGEN_.00g110970;PGEN_.00g115950;PGEN_.00g120810;PGEN_.00g121130;PGEN_.00g139150;PGEN_.00g149750;PGEN_.00g151370;PGEN_.00g158010;PGEN_.00g181080;PGEN_.00g186780;PGEN_.00g190490;PGEN_.00g194060;PGEN_.00g194520;PGEN_.00g198770;PGEN_.00g205040;PGEN_.00g222670;PGEN_.00g224070;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g243260;PGEN_.00g257480;PGEN_.00g263860;PGEN_.00g271250;PGEN_.00g291820;PGEN_.00g303590;PGEN_.00g305800;PGEN_.00g316210;PGEN_.00g324980;PGEN_.00g330580;PGEN_.00g342770;PGEN_.00g343760;PGEN_.00g348280;PGEN_.00g348520"
"26","GO:0043066",20,0.0040771732671559,0.998237819854156,18,286,"negative regulation of apoptotic process","BP","black","Day21","cell death","PGEN_.00g019150;PGEN_.00g020440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g050340;PGEN_.00g055670;PGEN_.00g078630;PGEN_.00g084960;PGEN_.00g095530;PGEN_.00g110970;PGEN_.00g115950;PGEN_.00g120810;PGEN_.00g121130;PGEN_.00g139150;PGEN_.00g149750;PGEN_.00g151370;PGEN_.00g158010;PGEN_.00g181080;PGEN_.00g186780;PGEN_.00g190490;PGEN_.00g194060;PGEN_.00g194520;PGEN_.00g198770;PGEN_.00g205040;PGEN_.00g222670;PGEN_.00g224070;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g243260;PGEN_.00g257480;PGEN_.00g263860;PGEN_.00g271250;PGEN_.00g291820;PGEN_.00g303590;PGEN_.00g305800;PGEN_.00g316210;PGEN_.00g324980;PGEN_.00g330580;PGEN_.00g342770;PGEN_.00g343760;PGEN_.00g348280;PGEN_.00g348520"
"27","GO:0045727",6,6.94961427837637e-08,0.999999995211164,10,31,"positive regulation of translation","BP","black","Day21","biosynthetic process","PGEN_.00g003460;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g050340;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g070910;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g092480;PGEN_.00g095530;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g141830;PGEN_.00g149780;PGEN_.00g152970;PGEN_.00g156540;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g162010;PGEN_.00g168120;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g190250;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g205040;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g233980;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g244060;PGEN_.00g251240;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g303670;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"28","GO:0045727",6,6.94961427837637e-08,0.999999995211164,10,31,"positive regulation of translation","BP","black","Day21","cellular nitrogen compound metaboli...","PGEN_.00g003460;PGEN_.00g003950;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g027150;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g032440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g039840;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g052890;PGEN_.00g054210;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g059610;PGEN_.00g059710;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g063210;PGEN_.00g063790;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g068610;PGEN_.00g070910;PGEN_.00g072300;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g083780;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g092480;PGEN_.00g092510;PGEN_.00g094780;PGEN_.00g095530;PGEN_.00g099540;PGEN_.00g100020;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111850;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119200;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g125760;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g139410;PGEN_.00g141830;PGEN_.00g143600;PGEN_.00g146140;PGEN_.00g149780;PGEN_.00g151390;PGEN_.00g152970;PGEN_.00g153880;PGEN_.00g156540;PGEN_.00g156550;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g161160;PGEN_.00g162010;PGEN_.00g167670;PGEN_.00g168120;PGEN_.00g170120;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g175210;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g188720;PGEN_.00g190250;PGEN_.00g190840;PGEN_.00g190960;PGEN_.00g193100;PGEN_.00g193650;PGEN_.00g195290;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g200900;PGEN_.00g202280;PGEN_.00g205040;PGEN_.00g205590;PGEN_.00g215370;PGEN_.00g215650;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g225460;PGEN_.00g225990;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g243690;PGEN_.00g243790;PGEN_.00g244060;PGEN_.00g246090;PGEN_.00g246100;PGEN_.00g248040;PGEN_.00g251240;PGEN_.00g254020;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g261080;PGEN_.00g261110;PGEN_.00g264140;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279650;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g289690;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g300100;PGEN_.00g303670;PGEN_.00g305440;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g331860;PGEN_.00g336450;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343600;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"29","GO:0045727",6,6.94961427837637e-08,0.999999995211164,10,31,"positive regulation of translation","BP","black","Day21","translation","PGEN_.00g122660;PGEN_.00g168120;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g236820;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g322550;PGEN_.00g331250"
"30","GO:0045892",16,0.00117793876680792,0.999520547563399,20,314,"negative regulation of transcription, DNA-templated","BP","black","Day21","cellular nitrogen compound metaboli...","PGEN_.00g003460;PGEN_.00g003950;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g027150;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g032440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g039840;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g052890;PGEN_.00g054210;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g059610;PGEN_.00g059710;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g063210;PGEN_.00g063790;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g068610;PGEN_.00g070910;PGEN_.00g072300;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g083780;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g092480;PGEN_.00g092510;PGEN_.00g094780;PGEN_.00g095530;PGEN_.00g099540;PGEN_.00g100020;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111850;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119200;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g125760;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g139410;PGEN_.00g141830;PGEN_.00g143600;PGEN_.00g146140;PGEN_.00g149780;PGEN_.00g151390;PGEN_.00g152970;PGEN_.00g153880;PGEN_.00g156540;PGEN_.00g156550;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g161160;PGEN_.00g162010;PGEN_.00g167670;PGEN_.00g168120;PGEN_.00g170120;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g175210;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g188720;PGEN_.00g190250;PGEN_.00g190840;PGEN_.00g190960;PGEN_.00g193100;PGEN_.00g193650;PGEN_.00g195290;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g200900;PGEN_.00g202280;PGEN_.00g205040;PGEN_.00g205590;PGEN_.00g215370;PGEN_.00g215650;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g225460;PGEN_.00g225990;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g243690;PGEN_.00g243790;PGEN_.00g244060;PGEN_.00g246090;PGEN_.00g246100;PGEN_.00g248040;PGEN_.00g251240;PGEN_.00g254020;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g261080;PGEN_.00g261110;PGEN_.00g264140;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279650;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g289690;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g300100;PGEN_.00g303670;PGEN_.00g305440;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g331860;PGEN_.00g336450;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343600;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"31","GO:0045892",16,0.00117793876680792,0.999520547563399,20,314,"negative regulation of transcription, DNA-templated","BP","black","Day21","biosynthetic process","PGEN_.00g003460;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g050340;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g070910;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g092480;PGEN_.00g095530;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g141830;PGEN_.00g149780;PGEN_.00g152970;PGEN_.00g156540;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g162010;PGEN_.00g168120;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g190250;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g205040;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g233980;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g244060;PGEN_.00g251240;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g303670;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"32","GO:0045944",8,3.30743388912513e-05,0.999985615979957,37,548,"positive regulation of transcription by RNA polymerase II","BP","black","Day21","biosynthetic process","PGEN_.00g003460;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g050340;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g070910;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g092480;PGEN_.00g095530;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g141830;PGEN_.00g149780;PGEN_.00g152970;PGEN_.00g156540;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g162010;PGEN_.00g168120;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g190250;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g205040;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g233980;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g244060;PGEN_.00g251240;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g303670;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
"33","GO:0045944",8,3.30743388912513e-05,0.999985615979957,37,548,"positive regulation of transcription by RNA polymerase II","BP","black","Day21","cellular nitrogen compound metaboli...","PGEN_.00g003460;PGEN_.00g003950;PGEN_.00g006920;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009020;PGEN_.00g013400;PGEN_.00g015770;PGEN_.00g019150;PGEN_.00g020110;PGEN_.00g022130;PGEN_.00g027150;PGEN_.00g030430;PGEN_.00g031680;PGEN_.00g032440;PGEN_.00g037030;PGEN_.00g037040;PGEN_.00g037310;PGEN_.00g039840;PGEN_.00g040470;PGEN_.00g045000;PGEN_.00g047870;PGEN_.00g049720;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g052890;PGEN_.00g054210;PGEN_.00g055620;PGEN_.00g055670;PGEN_.00g056570;PGEN_.00g059610;PGEN_.00g059710;PGEN_.00g061010;PGEN_.00g062920;PGEN_.00g063210;PGEN_.00g063790;PGEN_.00g064920;PGEN_.00g068100;PGEN_.00g068610;PGEN_.00g070910;PGEN_.00g072300;PGEN_.00g078800;PGEN_.00g082570;PGEN_.00g083780;PGEN_.00g084960;PGEN_.00g085270;PGEN_.00g088600;PGEN_.00g089810;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g092480;PGEN_.00g092510;PGEN_.00g094780;PGEN_.00g095530;PGEN_.00g099540;PGEN_.00g100020;PGEN_.00g101630;PGEN_.00g103430;PGEN_.00g111850;PGEN_.00g111970;PGEN_.00g112630;PGEN_.00g114390;PGEN_.00g115870;PGEN_.00g115950;PGEN_.00g117450;PGEN_.00g119200;PGEN_.00g119380;PGEN_.00g120500;PGEN_.00g121130;PGEN_.00g121840;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g125760;PGEN_.00g130030;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g139410;PGEN_.00g141830;PGEN_.00g143600;PGEN_.00g146140;PGEN_.00g149780;PGEN_.00g151390;PGEN_.00g152970;PGEN_.00g153880;PGEN_.00g156540;PGEN_.00g156550;PGEN_.00g158010;PGEN_.00g161090;PGEN_.00g161160;PGEN_.00g162010;PGEN_.00g167670;PGEN_.00g168120;PGEN_.00g170120;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g173660;PGEN_.00g175210;PGEN_.00g181140;PGEN_.00g184910;PGEN_.00g188720;PGEN_.00g190250;PGEN_.00g190840;PGEN_.00g190960;PGEN_.00g193100;PGEN_.00g193650;PGEN_.00g195290;PGEN_.00g198380;PGEN_.00g198490;PGEN_.00g198770;PGEN_.00g199600;PGEN_.00g200900;PGEN_.00g202280;PGEN_.00g205040;PGEN_.00g205590;PGEN_.00g215370;PGEN_.00g215650;PGEN_.00g217810;PGEN_.00g221040;PGEN_.00g223340;PGEN_.00g225360;PGEN_.00g225460;PGEN_.00g225990;PGEN_.00g226100;PGEN_.00g228230;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236200;PGEN_.00g236820;PGEN_.00g243690;PGEN_.00g243790;PGEN_.00g244060;PGEN_.00g246090;PGEN_.00g246100;PGEN_.00g248040;PGEN_.00g251240;PGEN_.00g254020;PGEN_.00g255960;PGEN_.00g261020;PGEN_.00g261080;PGEN_.00g261110;PGEN_.00g264140;PGEN_.00g273310;PGEN_.00g274370;PGEN_.00g275800;PGEN_.00g279650;PGEN_.00g279680;PGEN_.00g285340;PGEN_.00g289290;PGEN_.00g289690;PGEN_.00g291820;PGEN_.00g293540;PGEN_.00g300100;PGEN_.00g303670;PGEN_.00g305440;PGEN_.00g308520;PGEN_.00g308890;PGEN_.00g321290;PGEN_.00g322550;PGEN_.00g323540;PGEN_.00g324980;PGEN_.00g327700;PGEN_.00g330590;PGEN_.00g331250;PGEN_.00g331860;PGEN_.00g336450;PGEN_.00g339970;PGEN_.00g340140;PGEN_.00g343600;PGEN_.00g343760;PGEN_.00g345530;PGEN_.00g347540"
