"","slim_term","slim_cat","GO_count","GO_terms","GO_list","Gene_count","Gene_IDs","module_day"
"1","biosynthetic process","GO:0009058",3,"GO:0000122","GO:0000122;GO:0045893;GO:0045944",40,"PGEN_.00g002230;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g009980;PGEN_.00g012340;PGEN_.00g012890;PGEN_.00g019830;PGEN_.00g030670;PGEN_.00g047730;PGEN_.00g048200;PGEN_.00g053860;PGEN_.00g055720;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g086520;PGEN_.00g089770;PGEN_.00g104790;PGEN_.00g112400;PGEN_.00g155000;PGEN_.00g165840;PGEN_.00g170430;PGEN_.00g173070;PGEN_.00g176580;PGEN_.00g200160;PGEN_.00g205690;PGEN_.00g222910;PGEN_.00g226380;PGEN_.00g243700;PGEN_.00g245360;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g249890;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g279490;PGEN_.00g302300;PGEN_.00g305680;PGEN_.00g324000;PGEN_.00g324750","Day21_pink"
"2","cellular nitrogen compound metaboli...","GO:0034641",3,"GO:0000122","GO:0000122;GO:0045893;GO:0045944",40,"PGEN_.00g002230;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g009980;PGEN_.00g012340;PGEN_.00g012890;PGEN_.00g019830;PGEN_.00g030670;PGEN_.00g047730;PGEN_.00g048200;PGEN_.00g053860;PGEN_.00g055720;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g086520;PGEN_.00g089770;PGEN_.00g104790;PGEN_.00g112400;PGEN_.00g155000;PGEN_.00g165840;PGEN_.00g170430;PGEN_.00g173070;PGEN_.00g176580;PGEN_.00g200160;PGEN_.00g205690;PGEN_.00g222910;PGEN_.00g226380;PGEN_.00g243700;PGEN_.00g245360;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g249890;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g279490;PGEN_.00g302300;PGEN_.00g305680;PGEN_.00g324000;PGEN_.00g324750","Day21_pink"
"3","anatomical structure development","GO:0048856",1,"GO:0002040","GO:0002040",12,"PGEN_.00g010670;PGEN_.00g010690;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650","Day21_pink"
"4","anatomical structure formation invo...","GO:0048646",1,"GO:0002040","GO:0002040",12,"PGEN_.00g010670;PGEN_.00g010690;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650","Day21_pink"
"5","catabolic process","GO:0009056",1,"GO:0006511","GO:0006511",17,"PGEN_.00g010670;PGEN_.00g010690;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g128360;PGEN_.00g150610;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650;PGEN_.00g183530;PGEN_.00g239600;PGEN_.00g248150","Day21_pink"
"6","cell death","GO:0008219",2,"GO:0006915","GO:0006915;GO:0043066",29,"PGEN_.00g009410;PGEN_.00g012340;PGEN_.00g012890;PGEN_.00g023400;PGEN_.00g036880;PGEN_.00g048200;PGEN_.00g064380;PGEN_.00g071850;PGEN_.00g072730;PGEN_.00g087030;PGEN_.00g089770;PGEN_.00g092020;PGEN_.00g104790;PGEN_.00g122440;PGEN_.00g127730;PGEN_.00g131350;PGEN_.00g132130;PGEN_.00g150610;PGEN_.00g176580;PGEN_.00g192120;PGEN_.00g200160;PGEN_.00g240240;PGEN_.00g250420;PGEN_.00g279490;PGEN_.00g291950;PGEN_.00g302520;PGEN_.00g313060;PGEN_.00g327960;PGEN_.00g330020","Day21_pink"
"7","cellular protein modification proce...","GO:0006464",2,"GO:0016567","GO:0016567;GO:0140289",30,"PGEN_.00g008060;PGEN_.00g010690;PGEN_.00g045780;PGEN_.00g048200;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g091150;PGEN_.00g094060;PGEN_.00g150610;PGEN_.00g155000;PGEN_.00g162530;PGEN_.00g164120;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g187410;PGEN_.00g200740;PGEN_.00g212520;PGEN_.00g238100;PGEN_.00g246900;PGEN_.00g249890;PGEN_.00g250480;PGEN_.00g250820;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g296910;PGEN_.00g316170;PGEN_.00g317980;PGEN_.00g323240;PGEN_.00g325940","Day21_pink"
"8","immune system process","GO:0002376",2,"GO:0045087","GO:0045087;GO:0051607",24,"PGEN_.00g053860;PGEN_.00g067470;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g096560;PGEN_.00g132640;PGEN_.00g157390;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g176580;PGEN_.00g183530;PGEN_.00g203340;PGEN_.00g210210;PGEN_.00g210270;PGEN_.00g236410;PGEN_.00g246900;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250480;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920","Day21_pink"
"9","response to stress","GO:0006950",2,"GO:0045087","GO:0045087;GO:0051607",24,"PGEN_.00g053860;PGEN_.00g067470;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g096560;PGEN_.00g132640;PGEN_.00g157390;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g176580;PGEN_.00g183530;PGEN_.00g203340;PGEN_.00g210210;PGEN_.00g210270;PGEN_.00g236410;PGEN_.00g246900;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250480;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920","Day21_pink"
