"","slim_term","slim_cat","GO_count","GO_terms","GO_list","Gene_count","Gene_IDs","module_day"
"1","cellular nitrogen compound metaboli...","GO:0034641",2,"GO:0006281","GO:0006281;GO:0006357",29,"PGEN_.00g004690;PGEN_.00g005330;PGEN_.00g014630;PGEN_.00g017110;PGEN_.00g026380;PGEN_.00g026980;PGEN_.00g065880;PGEN_.00g068700;PGEN_.00g069150;PGEN_.00g091220;PGEN_.00g117900;PGEN_.00g128790;PGEN_.00g129980;PGEN_.00g148030;PGEN_.00g164290;PGEN_.00g172090;PGEN_.00g179850;PGEN_.00g205670;PGEN_.00g213450;PGEN_.00g226570;PGEN_.00g232390;PGEN_.00g238280;PGEN_.00g247870;PGEN_.00g262100;PGEN_.00g266630;PGEN_.00g280100;PGEN_.00g302360;PGEN_.00g335030;PGEN_.00g338440","Day21_red"
"2","DNA metabolic process","GO:0006259",1,"GO:0006281","GO:0006281",15,"PGEN_.00g005330;PGEN_.00g014630;PGEN_.00g026380;PGEN_.00g065880;PGEN_.00g068700;PGEN_.00g129980;PGEN_.00g164290;PGEN_.00g172090;PGEN_.00g205670;PGEN_.00g238280;PGEN_.00g247870;PGEN_.00g262100;PGEN_.00g266630;PGEN_.00g280100;PGEN_.00g338440","Day21_red"
"3","response to stress","GO:0006950",1,"GO:0006281","GO:0006281",15,"PGEN_.00g005330;PGEN_.00g014630;PGEN_.00g026380;PGEN_.00g065880;PGEN_.00g068700;PGEN_.00g129980;PGEN_.00g164290;PGEN_.00g172090;PGEN_.00g205670;PGEN_.00g238280;PGEN_.00g247870;PGEN_.00g262100;PGEN_.00g266630;PGEN_.00g280100;PGEN_.00g338440","Day21_red"
"4","biosynthetic process","GO:0009058",1,"GO:0006357","GO:0006357",15,"PGEN_.00g004690;PGEN_.00g017110;PGEN_.00g026980;PGEN_.00g069150;PGEN_.00g091220;PGEN_.00g117900;PGEN_.00g128790;PGEN_.00g148030;PGEN_.00g179850;PGEN_.00g213450;PGEN_.00g226570;PGEN_.00g232390;PGEN_.00g262100;PGEN_.00g302360;PGEN_.00g335030","Day21_red"
"5","transport","GO:0006810",1,"GO:0006897","GO:0006897",11,"PGEN_.00g049700;PGEN_.00g062230;PGEN_.00g131010;PGEN_.00g150480;PGEN_.00g173080;PGEN_.00g214840;PGEN_.00g220140;PGEN_.00g223660;PGEN_.00g273920;PGEN_.00g321880;PGEN_.00g341690","Day21_red"
"6","vesicle-mediated transport","GO:0016192",1,"GO:0006897","GO:0006897",11,"PGEN_.00g049700;PGEN_.00g062230;PGEN_.00g131010;PGEN_.00g150480;PGEN_.00g173080;PGEN_.00g214840;PGEN_.00g220140;PGEN_.00g223660;PGEN_.00g273920;PGEN_.00g321880;PGEN_.00g341690","Day21_red"
"7","cell death","GO:0008219",1,"GO:0006915","GO:0006915",20,"PGEN_.00g042600;PGEN_.00g062230;PGEN_.00g070940;PGEN_.00g089900;PGEN_.00g091220;PGEN_.00g113470;PGEN_.00g120490;PGEN_.00g124410;PGEN_.00g145700;PGEN_.00g164730;PGEN_.00g202740;PGEN_.00g206280;PGEN_.00g213450;PGEN_.00g215910;PGEN_.00g219120;PGEN_.00g232390;PGEN_.00g269390;PGEN_.00g322770;PGEN_.00g323790;PGEN_.00g330340","Day21_red"
"8","signal transduction","GO:0007165",1,"GO:0035556","GO:0035556",18,"PGEN_.00g019700;PGEN_.00g043010;PGEN_.00g127770;PGEN_.00g145700;PGEN_.00g159820;PGEN_.00g164800;PGEN_.00g197200;PGEN_.00g213450;PGEN_.00g215910;PGEN_.00g273910;PGEN_.00g278670;PGEN_.00g283040;PGEN_.00g302360;PGEN_.00g306720;PGEN_.00g330340;PGEN_.00g330670;PGEN_.00g341690;PGEN_.00g347160","Day21_red"
