"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_2","Rich_Factor"
"1","crg03040","Spliceosome","8/38","141/3839",5.2171851336377e-05,0.00161732739142769,0.00148277893271808,"105329185/105340745/105333434/105337759/105348755/105347185/105318988/105322652",8,"8 of 38",0.0567375886524823
