"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_2","Rich_Factor"
"1","crg04144","Endocytosis","14/84","177/3839",2.18743994338776e-05,0.00142183596320204,0.00138154101687648,"105317810/105339958/105333773/105321025/105325897/105342258/105347007/105348659/105343449/105328970/105342783/105334890/105324517/105326340",14,"14 of 84",0.0790960451977401
