"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG117","SG137","SG38","SG97","SG88","SG87","SG98","SG37"
"22","PGEN_.00g162330",27.7001794782109,-2.38385690466195,0.650281448968486,-3.66588483870078,0.000246484835351572,0.122312497615141,0,25.7438205125279,14.7167207513848,40.1643761916003,15.0130405232489,61.5308273700881,6.7500404511221,57.6826100257154
"23","PGEN_.00g090490",80.0660334623373,2.79401389331045,0.768201974423432,3.6370824162584,0.000275743721825064,0.13088235700714,17.3860121877116,18.7227785545657,250.184252773542,18.169598753343,18.0156486278987,14.9882784619445,274.220393326835,28.8413050128577
"24","PGEN_.00g260540",51.9308192079001,-1.39114802132277,0.384849982729786,-3.61478000195088,0.000300602775801211,0.13454264122974,15.7302015031676,72.5507668989422,20.0682555700702,65.0280376435434,51.0443377790464,83.6188166824274,27.8439168608787,79.5622207251247
"25","PGEN_.00g139730",34.1855308182207,-1.58318659217169,0.440265699300127,-3.59597987008396,0.000323172790985984,0.13454264122974,6.62324273817584,65.52972494098,12.0409533420421,55.4650909312576,25.0217342054149,46.5425489081436,24.4688966353176,37.7920548444343
"26","PGEN_.00g299830",210.540203122246,2.02639838144811,0.565288180108787,3.58471741096397,0.000337443371071662,0.13454264122974,108.455599837629,54.9981620040368,309.051135779081,138.662727328144,769.668544158562,61.5308273700881,165.375991052491,76.5786374479326
"27","PGEN_.00g139380",72.1054679408177,0.880038035265597,0.246396628547382,3.5716318054099,0.00035476393024785,0.13454264122974,101.004451757182,47.9771200460747,104.354928964365,56.4213856024862,92.0799818759267,50.4868327139184,76.7817101315139,47.7373324350749
"28","PGEN_.00g322430",11.040399924489,-1.94588674868473,0.548811391897827,-3.54563840585692,0.000391663245501964,0.13454264122974,3.31162136908792,26.9139941721882,2.6757674093427,14.3444200684287,5.00434684108298,13.4105649396346,6.7500404511221,15.912444145025
"29","PGEN_.00g286200",14.8427486757518,3.76520327985082,1.05979434598144,3.55276784984542,0.000381200715380179,0.13454264122974,43.0510777981429,0,6.68941852335674,4.7814733561429,2.00173873643319,3.1554270446199,59.0628539473184,0
"30","PGEN_.00g179830",90.4809528077721,-0.849304304651739,0.239972512922589,-3.53917327575643,0.000401382292852219,0.13454264122974,68.7161434085743,133.399797201281,57.528999300868,115.711655218658,55.0478152519127,104.129092472457,75.9379550751236,113.376164533303
"31","PGEN_.00g288870",41.7273730318023,1.19077834917445,0.336787179587968,3.53569975742922,0.000406696634659835,0.13454264122974,52.9859419054067,30.4245151511693,74.9214874615955,26.7762507944002,49.0425990426132,14.9882784619445,54.8440786653671,29.8358327719218
"32","PGEN_.00g197240",38.9595784244981,-1.4379455257894,0.39917411418058,-3.60230153886907,0.00031541218713257,0.13454264122974,23.1813495836154,33.9350361301504,18.7303718653989,69.8095109996863,13.0113017868157,45.7536921469886,28.6876719172689,78.5676929660607
"33","PGEN_.00g197820",76.1962529013486,-0.860347304135209,0.241660959644287,-3.56014188390876,0.000370654472970797,0.13454264122974,51.3301312208627,114.677018646715,60.2047667102107,89.8916990954864,51.0443377790464,85.9853869658923,54.0003236089768,102.436359183598
"34","PGEN_.00g347160",15.2676346160231,1.58432870581536,0.451813098114766,3.50660198304591,0.000453867477286855,0.141567749986874,28.1487816372473,8.19121561762251,21.4061392747416,6.69406269860005,14.0121711550323,7.88856761154976,27.8439168608787,7.95622207251248
"35","PGEN_.00g140350",13.3950220556319,-1.75030566232773,0.499032465085661,-3.50739838544829,0.000452511139330873,0.141567749986874,6.62324273817584,26.9139941721882,9.36518593269944,21.0384827670287,2.00173873643319,16.5659919842545,6.7500404511221,17.9014996631531
"36","PGEN_.00g012070",12.2295481376436,2.21916742464198,0.637712395051301,3.47988755097579,0.000501624277075433,0.148006276563041,38.0836457445111,3.51052097898107,8.02730222802809,4.7814733561429,13.0113017868157,2.36657028346493,21.0938764097566,6.96169431344842
"37","PGEN_.00g305380",2110.09315615541,-1.43284783556236,0.411154919743021,-3.48493418601902,0.00049225810297694,0.148006276563041,971.960871827304,4083.90607221465,1201.41956679487,3414.92827095726,1309.13713362731,938.739545774421,1080.00647217954,3880.64731586796
"38","PGEN_.00g177650",6.0926458348589,-3.09181091272953,0.896834200471941,-3.44747213152948,0.000565858781650603,0.16256527155999,0,5.85086829830179,4.01365111401404,13.3881253972001,0,7.88856761154976,1.68751011278052,15.912444145025
"39","PGEN_.00g153520",8.74105665961665,2.17539927823547,0.632887982404537,3.43725799622621,0.000587635578729381,0.164492759307401,12.4185801340797,4.68069463864143,16.0546044560562,5.73776802737147,16.0139098914655,2.36657028346493,12.6563258458539,0
"40","PGEN_.00g286180",45.6123517025322,2.65044415653866,0.77685149031396,3.41177714091467,0.00064540856010279,0.167760125015289,125.013706683069,4.68069463864143,14.7167207513848,24.8636614519431,13.0113017868157,8.67742437270473,162.00097082693,11.9343331087687
"41","PGEN_.00g180330",49.7582370610193,-1.40658063830541,0.411732024090581,-3.41625269837151,0.000634893013414888,0.167760125015289,9.10695876499178,74.8911142182629,38.7986274354691,57.3776802737147,36.0312972557974,74.1525355485677,26.1564067480981,81.5512762432529
"42","PGEN_.00g152030",20.496446023546,2.72216372327444,0.795452238072998,3.42215860737151,0.000621260615076098,0.167760125015289,14.9022961608956,1.17017365966036,77.5972548709382,4.7814733561429,46.0399909379634,6.3108540892398,4.21877528195131,8.95074983157653
"43","PGEN_.00g007960",10.4860073107741,-2.18690548162578,0.647089322515744,-3.37960372012253,0.000725904115833386,0.172275983316371,0,11.7017365966036,5.35153481868539,19.1258934245716,6.00521620929957,12.6217081784796,4.21877528195131,24.8631939766015
"44","PGEN_.00g163390",32.10136412369,1.72328168491317,0.508237324913762,3.39070272968555,0.000697136730008586,0.172275983316371,80.306818200382,8.19121561762251,14.7167207513848,16.2570094108858,59.0512927247791,17.3548487454095,43.0315078759034,17.9014996631531
"45","PGEN_.00g276060",48.1075617626666,-1.49115164920536,0.440565997907392,-3.38462717569686,0.00071274992359751,0.172275983316371,19.8697282145275,36.2753834494711,37.4607437307977,99.4546458077722,33.0286891511476,73.3636787874127,11.8125707894637,73.5950541707404
"46","PGEN_.00g025030",218.679190125014,-1.33327390335682,0.393348855472378,-3.38954565345225,0.000700085505007065,0.172275983316371,52.1580365631347,375.625744750975,96.3276267363371,323.22759887526,182.15822501542,328.953269401625,166.219746108882,224.763273548477
"47","PGEN_.00g153650",51.921395005202,-1.07587157609779,0.319882576042044,-3.36333284985295,0.000770074542612995,0.178870293227789,30.6324976640633,66.6998986006404,22.7440229794129,58.3339749449433,41.0356440968804,95.451668099752,38.8127325939521,61.6607210619717
"48","PGEN_.00g286400",191.204606460763,1.43971161875489,0.430414345787045,3.34494338501256,0.000822993679695198,0.17969244002465,235.125117205242,53.8279883443765,256.873671296899,175.958219506059,199.173004275102,123.061654740176,426.940058533473,58.6771377847795
"49","PGEN_.00g346110",121.371044576672,-0.88029350594842,0.262884010890303,-3.34860040733231,0.000812208447698862,0.17969244002465,101.832357099454,129.8892762223,68.2320689382388,167.351567465001,66.0573783022953,160.926779275615,104.625626992393,172.053302318082
"50","PGEN_.00g305970",80.3042988485888,-0.992870754976011,0.296426863119659,-3.34946281361557,0.00080968423531754,0.17969244002465,33.9441190331512,107.655976688753,56.1911155961966,125.274601930944,72.0625945115949,90.7185275328222,53.1565685525865,103.430886942662
"51","PGEN_.00g348580",23.4478953336764,2.93268553083758,0.88314372010342,3.32073417279596,0.000897810057052902,0.184292821465716,125.841612025341,2.34034731932072,22.7440229794129,1.91258934245716,8.00695494573276,5.52199732808483,9.28130562029289,11.9343331087687
"52","PGEN_.00g237780",7.95262127100356,-2.63330639920981,0.792211080975338,-3.32399591781497,0.000887374948293118,0.184292821465716,1.65581068454396,7.02104195796215,4.01365111401404,27.7325454656288,0,7.88856761154976,3.37502022556105,11.9343331087687
"53","PGEN_.00g272980",6.06173769559214,2.68214964178177,0.810260133939267,3.31023276283122,0.000932184180589315,0.184292821465716,10.7627694495357,0,6.68941852335674,1.91258934245716,6.00521620929957,1.57771352230995,18.5626112405858,2.98358327719218
"54","PGEN_.00g283950",22.2518190722808,2.50917470142824,0.753606849018565,3.32955400378324,0.000869851938481323,0.184292821465716,105.143978468541,7.02104195796215,17.3924881607275,9.56294671228579,10.008693682166,2.36657028346493,18.5626112405858,7.95622207251248
"55","PGEN_.00g260420",33.7865203504852,-1.17122918228162,0.35376413412356,-3.31076293300141,0.000930419960363561,0.184292821465716,18.2139175299836,65.52972494098,21.4061392747416,38.2517868491432,25.0217342054149,50.4868327139184,18.5626112405858,32.819416049114
"56","PGEN_.00g156660",30.5351077152206,2.03440682293498,0.61531129059104,3.30630504273832,0.000945351103973625,0.184292821465716,33.9441190331512,2.34034731932072,58.8668830055393,21.9947774382573,87.0756350348438,10.2551378950147,16.8751011278052,12.9288608678328
"57","PGEN_.00g249430",135.294592404516,-0.816360318895854,0.248092592523303,-3.29054693085677,0.000999928206153439,0.191512565378546,72.8556701199342,169.675180650752,112.382231192393,170.220451478687,92.0799818759267,200.369617333364,115.594442725466,149.179163859609
"58","PGEN_.00g069800",10.9867288029859,-1.68464209217273,0.515837730629148,-3.26583728204223,0.00109140944626116,0.201947744488696,4.1395267113599,11.7017365966036,2.6757674093427,18.169598753343,7.00608557751617,16.5659919842545,6.7500404511221,20.8850829403452
"59","PGEN_.00g214870",19.4654453706192,1.62278125056912,0.496452244012558,3.26875599846835,0.00108021410612528,0.201947744488696,52.1580365631347,14.0420839159243,26.757674093427,8.60665204105721,17.0147792596821,7.09971085039478,21.0938764097566,8.95074983157653
"60","PGEN_.00g187240",8.50616311697781,2.25854497858402,0.694750826012398,3.25087051935899,0.00115052242655602,0.209337555511869,16.5581068454396,4.68069463864143,12.0409533420421,5.73776802737147,19.0165179961153,1.57771352230995,8.43755056390262,0
"61","PGEN_.00g108800",25.272189277176,1.1542174664347,0.356179976789567,3.24054562762976,0.00119301177756511,0.210155763420216,31.4604030063352,10.5315629369432,33.4470926167837,14.3444200684287,42.036513465097,16.5659919842545,32.9064471992202,20.8850829403452
"62","PGEN_.00g346120",8.45168382125835,2.11136734514644,0.651571278397227,3.24042421013416,0.00119351995347196,0.210155763420216,19.0418228722555,4.68069463864143,10.7030696373708,1.91258934245716,7.00608557751617,1.57771352230995,17.7188561841955,4.9726387953203
"63","PGEN_.00g028530",11.1285104480049,-3.18711501307122,0.990033620733015,-3.21919876893827,0.001285493440739,0.222757649088059,1.65581068454396,18.7227785545657,1.33788370467135,40.1643761916003,5.00434684108298,21.2991325511843,0.843755056390262,0
"64","PGEN_.00g275700",149.629564720604,-1.23450023340575,0.387969039587569,-3.18195553624095,0.00146284274568967,0.23144716311151,44.7068884826869,186.057611885997,76.2593711662668,160.657504766401,99.0860674534429,174.33734421525,136.688319135222,319.243410659563
"65","PGEN_.00g240970",16422.2663764427,-1.4733627448398,0.461888277646728,-3.18986823468747,0.00142337675156352,0.23144716311151,6285.45735852887,14597.916404263,6793.77345232111,37719.1307172688,12132.5384815216,35601.105630924,9574.9323799167,8673.27658679766
"66","PGEN_.00g248490",10.7444607734494,-2.72144834395136,0.853247923419701,-3.1895165159549,0.00142510995565412,0.23144716311151,0,9.36138927728286,2.6757674093427,19.1258934245716,9.00782431394936,18.9325622677194,0,26.8522494947296
"67","PGEN_.00g182500",30.4653305867947,-1.45599215308961,0.456051262155831,-3.19260634474924,0.00140995016249759,0.23144716311151,9.93486410726376,46.8069463864143,17.3924881607275,38.2517868491432,8.00695494573276,33.131983968509,29.5314269736592,60.6661933029076
"68","PGEN_.00g192720",30.6813381675708,-1.08207447181853,0.340019175130479,-3.18239249713872,0.00146063728438384,0.23144716311151,21.5255388990715,46.8069463864143,18.7303718653989,32.5140188217717,25.0217342054149,42.5982651023687,13.5000809022442,44.7537491578827
"69","PGEN_.00g114680",287.531534467135,-0.749642159382078,0.23465604816481,-3.19464239360056,0.00140004200604744,0.23144716311151,153.162488320316,368.604702793013,206.034090519388,356.69791236826,258.224296999882,324.220128834695,240.470191071225,392.838464830303
"70","PGEN_.00g067570",50.1625864546797,-0.923194414812691,0.292349056950472,-3.15784981296893,0.00158937418324202,0.247874256549331,35.5999297176951,80.7419825165647,25.4197903887556,65.0280376435434,36.0312972557974,66.263967937018,40.5002427067326,51.7154434713311
"71","PGEN_.00g153130",20.8321718431866,1.55296640742956,0.493484245513431,3.1469422206454,0.00164987561311281,0.253685803779614,36.4278350599671,4.68069463864143,20.0682555700702,5.73776802737147,25.0217342054149,15.7771352230995,43.0315078759034,15.912444145025
"72","PGEN_.00g156150",49.4048415050774,-1.48491067034124,0.474368064222901,-3.13029224000099,0.00174632478502077,0.262069242367646,15.7302015031676,76.0612878779233,24.0819066840843,80.3287523832007,38.0330359922306,24.4545595958042,26.1564067480981,110.392581256111
"73","PGEN_.00g164890",142.390826895204,-1.07772266050321,0.344400615907986,-3.12927042148828,0.00175240951661062,0.262069242367646,47.1906045095028,189.568132864978,77.5972548709382,181.69598753343,123.106932290641,156.193638708685,118.125707894637,245.648356488823
"74","PGEN_.00g032700",15.7745147961267,-1.98090834845231,0.634252190428786,-3.12321877377059,0.0017888472641205,0.263903318681129,3.31162136908792,40.9560780881125,10.7030696373708,9.56294671228579,7.00608557751617,38.6539812965938,5.06253033834157,10.9398053497047
"75","PGEN_.00g219240",27.8331040787076,2.51544043020022,0.809542298673971,3.10723779884079,0.00188844424604975,0.274881944455002,144.883434897596,12.8719102562639,12.0409533420421,6.69406269860005,7.00608557751617,7.88856761154976,25.3126516917079,5.96716655438436
"76","PGEN_.00g021330",86.9682404571619,-0.856798788193807,0.276092605940302,-3.10330218832107,0.00191374121688099,0.27489885348276,44.7068884826869,113.506844987055,50.8395807775112,116.667949889887,85.0738962984106,104.917949233612,66.6566494548307,113.376164533303
"77","PGEN_.00g075020",9.01823715815468,2.05406081024223,0.664395386500054,3.09162413222456,0.00199064732327083,0.282232426339579,11.5906747918077,2.34034731932072,6.68941852335674,5.73776802737147,12.0104324185991,3.94428380577488,27.8439168608787,1.98905551812812
"78","PGEN_.00g027190",79.9149354209974,-1.56000809420628,0.506387109986415,-3.0806631200548,0.00206540186625368,0.289076822742198,14.9022961608956,179.036569928035,41.4743948448118,109.973887191287,54.0469458836961,40.2316948189038,51.469058439806,148.184636100545
"79","PGEN_.00g008450",13.5498792310127,-1.84222810567533,0.599538484054765,-3.07274370982172,0.0021210056268541,0.289437730354578,4.1395267113599,33.9350361301504,8.02730222802809,5.73776802737147,4.00347747286638,22.0879893123393,7.59379550751236,22.8741384584734
"80","PGEN_.00g053860",49.8419857690386,-1.33649711381857,0.434485122848181,-3.07604804753136,0.00209764040141092,0.289437730354578,13.2464854763517,63.1893776216593,41.4743948448118,77.4598683695149,27.0234729418481,37.8651245354388,32.06269214283,106.414470219854
"81","PGEN_.00g211650",146.885238140501,-0.828683643218698,0.270097521251766,-3.06809051552257,0.00215431353452152,0.289915817714462,98.5207357303656,140.420839159243,144.491440104506,185.521166218344,95.0825899805765,200.369617333364,86.906770808197,223.768745789413
"82","PGEN_.00g230890",17.0394220177445,-2.27966669589679,0.743804530754057,-3.06487336610561,0.00217762178735787,0.289915817714462,5.79533739590386,2.34034731932072,4.01365111401404,52.5962069175718,11.0095630503825,29.1877001627341,2.53126516917079,28.8413050128577
"83","PGEN_.00g201170",15.7254655812431,-1.66851922958438,0.546599225612728,-3.05254590822737,0.00226909019427105,0.298453706636832,4.1395267113599,24.5736468528675,4.01365111401404,29.645134808086,15.0130405232489,11.8328514173246,6.7500404511221,29.8358327719218
"84","PGEN_.00g122990",8.26634902489136,1.98927281287778,0.655524268137085,3.03462878427222,0.00240831910067744,0.311881334750364,24.0092549258874,2.34034731932072,13.3788370467135,3.82517868491432,7.00608557751617,3.1554270446199,8.43755056390262,3.97811103625624
"85","PGEN_.00g085950",129.277370795521,-0.966514922012279,0.318757338775711,-3.03213386623344,0.00242831487164797,0.311881334750364,70.3719540931183,212.971606058185,81.6109059849522,160.657504766401,115.099977344908,100.973665427837,82.6879955262457,209.845357162517
"86","PGEN_.00g163880",28.1569943198646,-1.33300507080596,0.440720417199813,-3.02460475799014,0.00248958236952919,0.316032217769188,9.10695876499178,40.9560780881125,25.4197903887556,37.2954921779146,23.0199954689817,33.131983968509,7.59379550751236,48.7318601941389
"87","PGEN_.00g078550",145.590627172201,2.08811049160256,0.692288751479758,3.01624212027026,0.00255928810580583,0.317497139216844,38.0836457445111,18.7227785545657,354.539181737907,65.984332314772,462.401648116067,98.607095144372,88.5942809209775,37.7920548444343
"88","PGEN_.00g274070",52.3761362099897,-0.941148815785715,0.311695279439157,-3.01945161787228,0.00253232735975716,0.317497139216844,27.3208762949753,73.7209405586025,28.0955577980983,77.4598683695149,47.04086030618,51.2756894750734,40.5002427067326,73.5950541707404
"89","PGEN_.00g306460",18.2704762784967,1.69526930632952,0.565044576672491,3.000239939144,0.00269767008070347,0.327278197291908,48.8464151940468,15.2122575755847,17.3924881607275,4.7814733561429,24.0208648371983,11.8328514173246,21.0938764097566,2.98358327719218
"90","PGEN_.00g337260",13.8266332017556,1.76617991289867,0.588688835054598,3.00019264461652,0.00269808901312373,0.327278197291908,15.7302015031676,2.34034731932072,20.0682555700702,2.86888401368574,31.0269504147144,14.1994217007896,19.406366296976,4.9726387953203
"91","PGEN_.00g161450",17.9228662068919,2.27307648642538,0.758558316688538,2.99657447083097,0.00273031540449217,0.327547838141109,84.4463449117419,7.02104195796215,12.0409533420421,3.82517868491432,7.00608557751617,7.88856761154976,15.1875910150247,5.96716655438436
"92","PGEN_.00g064970",20.1094371712576,1.67016961211621,0.56076120291769,2.97839722760094,0.00289760185541275,0.330203982373887,16.5581068454396,16.382431235245,26.757674093427,5.73776802737147,52.0452071472629,13.4105649396346,27.0001618044884,2.98358327719218
"93","PGEN_.00g223510",33.0879546928937,-1.30860495433259,0.438744066074624,-2.98261573322342,0.00285796571735387,0.330203982373887,16.5581068454396,71.3805932392818,18.7303718653989,26.7762507944002,22.0191261007651,26.0322731181142,18.5626112405858,64.6443043391639
"94","PGEN_.00g159650",515.22261992371,-1.50600546807678,0.504735708839994,-2.98375058808093,0.00284738769771573,0.330203982373887,146.53924558214,1511.86436828118,343.836112100536,266.806213272774,313.272112251794,852.754158808529,270.001618044884,416.707131047841
"95","PGEN_.00g180900",34.2913078781097,1.53551180359686,0.515240124550022,2.98018677201795,0.00288072681487385,0.330203982373887,88.5858716231018,32.76486247049,44.1501622541545,15.3007147396573,34.0295585193642,6.3108540892398,36.2814674247813,16.906971904089
"96","PGEN_.00g309570",14.1861918913354,2.48646443010044,0.83501339397549,2.97775394746952,0.00290368986973465,0.330203982373887,35.5999297176951,5.85086829830179,32.1092089121124,0,12.0104324185991,11.0439946561697,16.8751011278052,0
"97","PGEN_.00g263900",72.9204362530074,1.15307725273917,0.389839928174041,2.95782235067615,0.00309820620847126,0.337496351475787,127.497422709885,77.2314615375836,64.2184178242247,42.0769655340575,97.0843287170097,25.2434163569592,112.219422499905,37.7920548444343
"98","PGEN_.00g182660",12.9630544029416,-1.75169577042541,0.592705280122517,-2.95542460843832,0.00312238998800536,0.337496351475787,2.48371602681594,14.0420839159243,9.36518593269944,19.1258934245716,11.0095630503825,18.1437055065644,1.68751011278052,27.8467772537937
"99","PGEN_.00g211080",10.2065990376647,-1.51440639156205,0.510978704213934,-2.96373680365356,0.00303928115206381,0.337496351475787,4.96743205363188,16.382431235245,5.35153481868539,10.5192413835144,4.00347747286638,15.7771352230995,6.7500404511221,17.9014996631531
"100","PGEN_.00g258880",20.4073875198212,1.79900766480736,0.607750446117894,2.96010916371812,0.0030753005126915,0.337496351475787,48.0185098517748,4.68069463864143,9.36518593269944,6.69406269860005,17.0147792596821,10.2551378950147,52.3128134961963,14.9179163859609
"101","PGEN_.00g080280",41.1330566948595,1.18840067405069,0.40099646139846,2.9636188556532,0.00304044619665888,0.337496351475787,56.2975632744946,9.36138927728286,74.9214874615955,26.7762507944002,42.036513465097,36.2874110131289,56.5315887781476,26.8522494947296
"102","PGEN_.00g092350",21.6633809617221,-1.81168174356627,0.614537870731131,-2.94803921751945,0.00319796492147749,0.338232777959098,0,29.2543414915089,14.7167207513848,35.3829028354574,9.00782431394936,29.9765569238891,15.1875910150247,39.7811103625624
"103","PGEN_.00g213750",595.386195562594,-0.855722203440301,0.290450090507155,-2.94619361951695,0.00321710952299004,0.338232777959098,248.371602681594,657.637596729121,584.655178941379,771.729799681463,445.386868856385,740.736498724522,418.50250796957,896.069510916717
"104","PGEN_.00g042530",11.5090610897546,-1.49408716227646,0.50720793007491,-2.94570938994546,0.00322214975796887,0.338232777959098,4.96743205363188,24.5736468528675,5.35153481868539,10.5192413835144,6.00521620929957,18.1437055065644,7.59379550751236,14.9179163859609
"105","PGEN_.00g213860",24.7867559916935,-1.04584102779547,0.355853531792149,-2.93896486716995,0.00329310400671304,0.338702272696129,13.2464854763517,42.1262517477729,20.0682555700702,28.6888401368574,13.0113017868157,30.765413685044,18.5626112405858,31.8248882900499
"106","PGEN_.00g020050",40.1577694307859,-1.67775222048919,0.572470537664873,-2.93072238674988,0.00338174844040286,0.338702272696129,13.2464854763517,93.6138927728286,22.7440229794129,22.9510721094859,22.0191261007651,19.7214190288744,18.5626112405858,108.403525737982
"107","PGEN_.00g261420",9.52145624031142,2.2477433065742,0.766747402854176,2.93153038172297,0.00337296372126265,0.338702272696129,28.9766869795193,4.68069463864143,6.68941852335674,4.7814733561429,6.00521620929957,3.94428380577488,21.0938764097566,0
"108","PGEN_.00g146320",39.3109285314701,0.97421343221976,0.331793534053022,2.93620379010785,0.00332255967459479,0.338702272696129,71.1998594353903,25.7438205125279,46.8259296634972,31.5577241505431,52.0452071472629,21.2991325511843,37.9689775375618,27.8467772537937
"109","PGEN_.00g005700",20.5029976382608,-1.41929240534853,0.483366594181495,-2.9362649848649,0.0033219042460719,0.338702272696129,7.45114808044782,42.1262517477729,18.7303718653989,27.7325454656288,8.00695494573276,14.1994217007896,10.9688157330734,34.8084715672421
"110","PGEN_.00g242050",11.1307212997705,-1.64585119402021,0.562577810114126,-2.92555298917021,0.00343844612416418,0.34125014852273,6.62324273817584,14.0420839159243,6.68941852335674,12.4318307259715,5.00434684108298,11.0439946561697,3.37502022556105,29.8358327719218
