"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","crg04142","Lysosome","8 of 39","191/3839",0.000526453214760898,0.0189523157313923,0.0160706770821748,"105340688/105340690/105347059/105334333/105328916/105342463/105320698/105331760",8
