"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG119","SG86","SG85","SG132","SG75","SG54","SG73","SG47","SG34","SG126","SG68","SG112","SG133","SG52","SG123","SG115","SG122","SG33","SG120","SG111","SG142","SG96","SG113","SG30","SG51","SG83","SG125","SG35","SG84","SG49","SG116","SG136","SG70","SG31","SG121","SG74","SG134","SG56","SG76","SG55","SG48","SG53","SG106","SG104","SG32","SG124","SG29","SG110","SG105","SG72","SG94","SG95","SG135","SG71","SG114","SG69","SG141","SG36","SG67","SG28","SG50","SG103","up","down"
"67","PGEN_.00g254130",53.1840322136672,7.91810246598432,1.60362826866842,4.93761716520447,7.90828948247363e-07,0.000400580942965157,69,33,16,161,34,87,10,80,44,13,72,41,25,37,8,17,15,23,36,68,40,28,33,53,13,48,41,62,132,104,16,13,17,61,25,34,55,41,22,36,137,20,115,60,120,9,27,11,120,26,46,3,36,192,33,70,11,16,242,139,32,48,TRUE,FALSE
"68","PGEN_.00g211250",9.96683277753626,5.25048169403187,1.48996198010867,3.5239031358699,0.000425239672994031,0.0295023423549472,14,21,30,17,9,8,11,6,5,0,20,20,21,5,4,7,2,5,14,11,2,4,10,7,0,7,5,14,17,38,13,2,5,4,5,4,21,8,12,6,55,0,18,12,4,11,10,7,2,5,17,20,10,6,7,9,7,13,4,16,3,12,TRUE,FALSE
"69","PGEN_.00g159750",26.8412964734928,7.9621468776049,1.71861564485739,4.63288397346436,3.60606662160187e-06,0.00110265503807204,42,49,97,17,11,11,9,18,5,17,40,19,144,11,7,9,4,17,18,18,6,10,4,15,4,17,5,33,26,145,24,6,8,25,14,8,34,17,10,22,89,13,17,26,31,81,70,35,20,17,27,167,12,12,6,9,15,32,7,26,3,58,TRUE,FALSE
"70","PGEN_.00g007040",14.4439505962899,5.6178663015121,1.54879468247714,3.62725050974923,0.00028645534350743,0.0227401472692053,19,18,47,17,21,13,13,8,3,8,16,10,39,2,3,2,1,9,16,17,13,5,7,7,3,3,0,27,21,71,18,4,11,21,9,6,37,15,6,20,65,14,9,15,11,19,11,10,16,15,11,64,8,14,11,10,2,21,7,15,6,16,TRUE,FALSE
"71","PGEN_.00g057190",141.354765019276,8.47068231557897,1.69822250262242,4.98796965797968,6.10171487542004e-07,0.000335838386743119,174,262,325,186,96,70,75,139,25,18,308,108,744,39,26,26,17,41,76,84,31,47,52,92,17,39,27,117,351,682,119,25,42,164,40,40,313,59,73,156,318,102,109,90,135,332,400,139,105,92,127,890,111,64,56,78,37,112,67,113,31,346,TRUE,FALSE
"72","PGEN_.00g168580",18.2483854266621,7.18535631179856,1.59299880242565,4.51058487982381,6.46491260784015e-06,0.00166794745282276,30,59,59,31,20,14,10,19,7,1,67,25,13,6,6,5,2,11,11,20,4,11,8,5,4,11,3,32,54,122,25,1,14,45,10,5,64,18,10,8,113,5,18,27,20,9,13,6,10,14,19,19,21,14,5,10,1,20,9,16,7,6,TRUE,FALSE
"73","PGEN_.00g101430",766.173850178153,-13.079699159395,2.71868374305259,-4.81104107560112,1.50146153238776e-06,0.000590288876733016,255,155,229,138,158,2431,2453,118,51,2104,172,59,145,437,198,636,62,250,64,66,250,101,312,603,1050,1141,55,210,97,248,120,222,73,56,255,285,5,138,41,11687,88,4243,36,13,88,2543,792,866,346,190,25,568,40,45,3433,786,1562,160,130,75,525,1025,FALSE,TRUE
"74","PGEN_.00g141870",32.202844159859,3.22373203821801,0.778245432921373,4.14230768578594,3.43828646322398e-05,0.00525675797044021,42,71,58,31,19,10,18,40,24,24,49,70,24,10,26,6,40,33,31,34,30,37,18,9,6,27,33,41,77,74,35,36,36,45,40,23,49,36,25,7,67,27,91,35,35,26,25,29,37,28,29,46,47,33,16,53,18,60,19,39,28,28,TRUE,FALSE
"75","PGEN_.00g275670",311.571211851106,8.78239867714665,2.24969407617223,3.90381908818891,9.46865704168906e-05,0.0114960636082625,674,226,131,57,93,171,162,121,56,422,55,139,821,38,13,123,7,170,154,155,56,88,92,277,53,175,2,601,472,2271,228,22,17,383,102,73,30,235,24,731,655,178,250,345,40,377,1023,412,90,180,255,3676,169,131,240,270,190,269,185,222,82,473,TRUE,FALSE
"76","PGEN_.00g212310",12.7260574845484,-3.62262409843077,0.97636215157752,-3.71032827581206,0.000206990664570161,0.0183754293192608,13,21,17,6,21,15,13,4,9,22,12,15,14,24,6,9,15,9,5,15,21,12,6,10,10,10,23,6,13,17,12,13,10,7,21,6,4,15,15,26,9,22,27,14,10,18,13,11,28,13,7,6,8,11,18,15,12,14,7,4,10,17,FALSE,TRUE
"77","PGEN_.00g249540",59.0019629757649,-2.43506722772219,0.731743316007417,-3.32776149020199,0.00087546784458809,0.0472409315354201,61,83,116,33,56,57,52,31,27,159,50,64,71,54,49,69,86,48,40,47,44,61,64,68,26,30,95,25,50,81,78,52,59,40,89,38,40,66,55,97,45,101,86,57,55,103,62,65,125,38,60,82,36,25,49,68,41,80,44,55,63,63,FALSE,TRUE
"78","PGEN_.00g169010",60.9879284554965,-12.0276397865537,2.10919312813278,-5.70248386746903,1.18074089357315e-08,1.62469946955666e-05,13,68,40,9,17,318,136,17,10,101,12,8,29,74,96,60,20,31,7,19,20,13,29,38,106,67,26,24,12,35,14,23,11,26,31,24,4,54,13,438,14,191,14,7,10,334,65,31,39,39,4,39,8,7,265,52,89,54,26,7,113,57,FALSE,TRUE
"79","PGEN_.00g188250",255.91807852733,5.6658285028107,1.36545292874369,4.14941327052822,3.33328548426888e-05,0.00525675797044021,437,673,891,469,265,146,127,211,72,61,705,275,324,93,137,61,47,213,149,222,105,75,186,81,54,135,81,319,582,1577,327,93,127,324,278,88,874,260,191,123,1029,101,561,296,309,467,236,163,73,212,322,637,239,191,136,124,73,223,134,242,75,187,TRUE,FALSE
"80","PGEN_.00g303310",393.398391354072,-2.42333416322323,0.552452057336848,-4.38650581718378,1.15186085805257e-05,0.00268856314054817,367,688,725,207,422,338,308,346,311,664,474,525,538,530,362,214,424,327,285,299,232,389,338,332,207,246,709,375,312,521,419,295,300,465,489,260,249,817,371,504,356,779,656,399,341,643,308,359,903,403,336,284,332,212,520,436,496,650,223,278,383,340,FALSE,TRUE
"81","PGEN_.00g273360",21.9352376603894,5.67218199845928,1.52017569041704,3.73126740166671,0.000190518866028622,0.0176733006509247,26,36,66,26,15,24,32,19,7,14,51,14,74,5,10,2,3,13,15,23,2,8,10,21,5,12,3,18,43,75,29,9,6,18,10,10,50,13,16,12,65,39,27,28,25,61,36,32,2,18,14,83,25,14,16,11,14,11,18,28,6,22,TRUE,FALSE
"82","PGEN_.00g053420",316.527996845744,-6.89240678238378,2.05952558386624,-3.34659925391411,0.000818093861423576,0.0446323820660572,117,118,178,91,134,563,471,98,64,998,137,40,425,273,92,273,79,137,67,116,112,80,205,533,344,227,96,40,97,152,78,70,87,84,194,138,63,112,70,3101,156,1321,99,69,79,2080,593,506,73,79,49,336,31,58,962,156,621,177,100,94,286,769,FALSE,TRUE
"83","PGEN_.00g348570",30.3456420542822,6.14016666298557,1.62961675229812,3.7678593168158,0.000164653445182037,0.0163780583544928,48,75,106,44,36,19,12,20,9,1,88,43,50,15,16,2,8,14,26,32,7,15,24,4,4,11,13,22,74,190,27,14,11,54,22,7,91,18,24,12,119,11,42,36,36,71,16,18,20,23,38,108,32,19,14,10,4,27,14,42,11,49,TRUE,FALSE
"84","PGEN_.00g345120",11.5788871395719,6.25864080858355,1.66668746759599,3.75513761893881,0.000173246259074801,0.0168273072343713,24,17,41,21,9,10,9,9,11,0,18,16,20,9,6,3,1,2,8,18,2,5,5,4,2,4,4,11,23,90,13,2,0,21,4,2,44,8,9,7,55,2,16,9,11,17,9,3,11,8,15,26,14,5,9,9,7,9,3,15,6,9,TRUE,FALSE
"85","PGEN_.00g284500",25.9815962013045,5.40415559922426,1.63242100577776,3.31051584125473,0.000931241809698624,0.0496021443927215,35,56,101,25,16,7,11,16,12,10,34,27,114,4,4,13,4,9,12,20,7,13,38,32,7,7,10,39,40,109,20,2,9,36,14,11,66,21,13,33,33,39,65,12,14,64,51,33,6,11,21,118,17,13,13,8,26,29,16,12,5,62,TRUE,FALSE
"86","PGEN_.00g286740",28.3385425229845,6.35859366151286,1.54797068762606,4.10769642625744,3.99624877031358e-05,0.00589161247280517,74,54,69,57,36,19,15,23,9,10,57,23,68,13,7,11,5,19,9,28,2,7,6,14,8,14,15,29,46,148,24,13,10,36,20,6,82,16,11,30,121,29,33,16,33,51,34,11,28,37,37,145,15,14,12,16,7,20,8,27,12,25,TRUE,FALSE
"87","PGEN_.00g345680",66.5777131350666,8.42490376660788,1.93664525905115,4.35025657240687,1.35978333474458e-05,0.00295430821359244,82,153,125,85,44,10,14,66,15,13,202,49,104,16,9,6,2,24,29,57,45,93,35,9,8,35,9,137,279,646,76,30,28,79,20,23,177,66,15,42,423,19,80,27,56,60,186,4,239,36,48,122,50,56,8,6,12,30,13,45,21,16,TRUE,FALSE
"88","PGEN_.00g050250",20.6738470845087,5.35350348490508,1.29170876618268,4.14451277645658,3.40536970670536e-05,0.00525675797044021,29,59,13,17,20,7,5,18,10,7,22,38,31,4,23,8,12,48,42,42,6,34,19,7,4,8,26,28,37,25,38,8,24,26,7,7,25,22,11,6,58,18,55,21,23,4,22,20,21,24,16,26,18,27,22,14,15,26,5,11,6,72,TRUE,FALSE
"89","PGEN_.00g056330",13.767233979961,6.23940815267022,1.69019910259139,3.69152258044869,0.000222915601929904,0.0191555980166102,13,50,39,27,11,4,13,8,7,0,56,16,7,4,12,0,1,2,6,18,4,4,8,6,3,12,10,17,60,70,14,4,4,24,7,7,36,13,12,8,61,6,24,13,11,7,18,13,2,10,18,32,19,11,7,7,10,17,6,24,2,3,TRUE,FALSE
"90","PGEN_.00g340610",32.7424888659825,-11.8159025902218,2.57164041319653,-4.5946947052114,4.33383301574827e-06,0.0012337974268282,13,9,18,9,32,39,30,6,0,106,4,5,11,22,18,9,1,4,12,9,12,4,12,26,22,11,1,3,8,5,10,5,7,8,0,16,5,14,4,387,18,166,3,3,6,623,25,12,6,4,6,6,1,9,104,10,70,13,4,4,58,45,FALSE,TRUE
"91","PGEN_.00g339710",22.7666440742936,8.62143743591393,2.02674893427,4.25382606110472,2.10148563637978e-05,0.00403485242184918,18,32,57,31,17,8,16,11,5,3,47,15,220,7,4,7,0,17,10,13,2,4,11,6,2,9,10,17,32,129,14,4,10,33,4,7,52,9,10,28,43,12,22,13,17,62,40,4,9,20,28,201,14,7,5,14,1,15,6,10,4,30,TRUE,FALSE
"92","PGEN_.00g117570",22.8381735576864,11.0377415812149,2.88317031854558,3.82833490974023,0.000129013124316787,0.0145455141996355,30,11,0,59,9,0,5,3,18,78,30,1,74,3,0,13,0,0,1,21,4,19,0,112,2,20,0,16,47,17,1,1,4,28,0,2,8,5,4,52,9,10,48,26,71,17,31,58,26,2,10,40,6,32,3,35,11,6,88,10,0,133,TRUE,FALSE
"93","PGEN_.00g059780",20.9150462778379,-2.72958933321098,0.798592211998061,-3.41800144329181,0.000630827724070453,0.0372008120708975,16,59,29,15,17,20,21,20,12,45,15,34,24,27,19,12,39,22,13,40,27,12,18,17,7,11,38,10,32,14,28,30,22,25,29,17,17,27,15,13,16,19,21,18,20,29,13,16,73,25,18,16,15,7,31,32,16,32,20,16,18,5,FALSE,TRUE
"94","PGEN_.00g149990",1220.87077393764,-17.5383911650236,3.71220705613967,-4.72451856800838,2.30661140776909e-06,0.000793474324272565,41,128,108,35,108,745,278,30,55,15308,44,5,1834,135,241,4414,4,48,1,5,17,94,817,7275,464,23,13,37,40,180,6,20,34,90,9,73,5,84,13,20862,43,2705,28,4,30,11810,880,95,2,71,63,213,3,36,918,47,392,168,80,25,299,657,FALSE,TRUE
"95","PGEN_.00g325090",14.370482430575,6.121537677495,1.49878290004324,4.08433915099939,4.42024322271318e-05,0.00629198759426207,22,31,21,28,11,11,7,11,3,5,26,19,47,9,3,6,4,12,18,19,0,10,10,13,0,6,11,12,51,47,11,8,15,14,7,3,26,10,10,5,31,14,27,15,10,44,14,17,9,8,18,79,6,6,17,7,7,7,5,11,11,9,TRUE,FALSE
"96","PGEN_.00g054550",17.5323181251365,-2.95890499935407,0.890873513514519,-3.32135253149587,0.000895823082725153,0.0480254244868758,14,22,33,14,11,15,17,13,12,32,21,26,13,50,16,15,21,16,7,10,27,14,13,7,22,13,19,7,17,25,17,9,13,16,27,21,11,39,11,28,29,25,25,18,20,27,2,12,9,18,16,17,12,12,26,17,18,22,14,16,15,11,FALSE,TRUE
"97","PGEN_.00g169020",38.7238518821462,5.58400121795839,1.62809128568081,3.42978386228716,0.000604062217044974,0.036522560580458,62,127,149,55,45,32,17,33,10,1,147,68,28,12,12,3,5,22,24,39,18,23,27,7,7,27,11,54,133,265,59,15,33,77,30,10,168,31,28,14,200,9,53,57,59,19,15,6,20,28,36,25,57,29,16,18,5,44,15,30,17,8,TRUE,FALSE
"98","PGEN_.00g098070",21.4995190676229,-6.78019174919739,1.62368094764656,-4.17581530350831,2.96920664609029e-05,0.00517386502296705,12,18,25,5,9,61,45,7,4,34,18,5,5,55,24,9,19,41,4,13,13,4,36,8,25,25,22,5,9,16,6,7,10,9,9,13,10,11,9,79,30,58,5,8,11,120,13,18,33,28,9,12,4,15,65,9,21,44,17,14,34,25,FALSE,TRUE
"99","PGEN_.00g133710",15.8544741160143,6.46137467960898,1.8489363654497,3.49464416426113,0.000474694168206094,0.0318623988025163,42,30,42,31,23,5,9,22,1,0,44,43,23,2,3,1,1,9,14,16,4,9,19,3,3,3,5,17,36,85,25,2,8,22,2,5,40,28,16,9,72,7,24,14,33,19,13,1,16,13,21,60,9,10,3,7,5,15,5,15,5,10,TRUE,FALSE
"100","PGEN_.00g293880",141.701186940978,6.10782274531673,1.66927506566972,3.65896721932178,0.000253233726102345,0.0206999766604056,176,219,415,131,82,90,82,60,21,122,213,94,1211,46,48,55,24,62,67,121,29,37,62,234,9,58,29,82,190,400,131,37,50,100,99,28,278,63,60,249,331,199,126,107,101,435,418,128,61,96,113,697,53,44,48,66,90,100,48,106,34,285,TRUE,FALSE
"101","PGEN_.00g161800",67.7153664910877,-7.31986700057195,2.18805714494363,-3.34537286536935,0.00082172021245648,0.0446323820660572,11,36,57,14,44,51,64,16,6,391,25,19,179,58,30,140,28,41,17,17,17,17,48,146,60,18,18,18,14,43,21,26,25,18,44,21,9,46,18,246,12,523,26,31,13,174,175,173,20,19,13,124,11,6,55,26,341,71,21,20,23,116,FALSE,TRUE
"102","PGEN_.00g299010",14.0237206748545,7.84656577531935,2.11163234688689,3.71587686032907,0.000202500192465129,0.0183718855933199,36,58,44,24,8,5,5,12,5,0,49,23,16,2,6,0,4,1,10,14,2,9,5,3,2,7,0,10,45,119,15,6,7,26,8,7,68,8,11,6,88,3,24,17,13,2,5,0,12,9,40,5,13,2,6,1,0,21,18,13,6,5,TRUE,FALSE
"103","PGEN_.00g146370",12.7127163365298,5.44985544542486,1.59727373328937,3.41197337177868,0.000644944130772746,0.0377635371890765,20,29,36,41,7,3,11,19,4,9,25,14,21,5,18,0,2,7,7,21,4,6,11,2,1,6,2,12,27,101,12,9,2,14,6,5,35,5,5,15,36,7,14,9,9,12,20,15,20,7,14,15,20,7,9,8,5,21,5,8,2,16,TRUE,FALSE
"104","PGEN_.00g003510",25.2285662368694,-3.02332447556268,0.794539915052131,-3.8051259833363,0.000141732032485514,0.0151966189636416,16,62,74,26,21,16,28,25,13,39,29,29,27,22,15,14,28,36,7,21,18,16,12,18,20,20,43,22,19,36,33,25,18,30,50,15,13,61,22,34,29,37,37,37,17,50,5,36,37,31,16,18,18,13,19,10,48,83,16,27,31,13,FALSE,TRUE
"105","PGEN_.00g117980",25.3685518602583,9.10700518668287,2.46863348085547,3.68908760952516,0.000225059715069185,0.0191555980166102,31,69,53,29,9,3,6,7,7,12,45,17,122,3,4,5,0,2,11,15,11,15,9,6,0,8,3,31,14,65,17,0,8,10,6,2,25,8,9,30,47,6,27,6,9,50,64,20,7,7,15,356,22,7,4,8,11,44,6,22,0,136,TRUE,FALSE
"106","PGEN_.00g348850",13.9447895256805,5.22782834340701,1.51359843591859,3.45390707293794,0.000552527728788333,0.0350897609913575,12,16,19,26,8,8,12,9,5,2,17,16,57,12,15,1,3,9,8,8,7,4,8,7,1,6,6,12,25,51,16,3,8,9,28,6,25,6,9,9,39,14,15,16,14,30,34,12,17,18,5,73,11,11,4,7,10,17,8,23,6,13,TRUE,FALSE
"107","PGEN_.00g152150",17.0037319720494,7.46773705735312,1.69135899406323,4.41522886836283,1.00903177432273e-05,0.00252441403903286,30,36,31,32,18,11,0,20,5,3,52,20,37,2,4,0,0,13,6,23,6,11,7,5,6,8,7,43,44,100,17,4,4,33,11,7,58,21,16,5,69,2,25,10,24,37,22,8,6,8,10,37,21,10,6,10,6,35,11,19,6,12,TRUE,FALSE
"108","PGEN_.00g094980",17.7924164512441,3.96761042480922,1.13825032104812,3.48570991058958,0.000490832960832833,0.032161245433618,33,36,39,18,8,17,17,25,11,5,20,15,24,9,18,2,7,18,18,13,14,8,15,8,7,13,21,11,54,62,26,13,17,30,21,3,32,8,28,5,50,26,55,23,18,10,18,11,13,9,14,15,13,20,19,22,12,26,8,12,7,33,TRUE,FALSE
"109","PGEN_.00g162900",177.147341556099,-16.0450937180171,2.75777575630682,-5.81812849769356,5.95101479122278e-09,1.21278465968559e-05,7,63,107,5,44,617,558,23,21,311,33,12,146,119,395,101,21,68,4,9,26,23,570,206,389,105,33,39,26,156,31,36,8,31,8,92,1,56,21,1804,15,813,16,4,22,794,180,128,32,93,3,95,4,2,891,63,124,104,25,14,387,150,FALSE,TRUE
"110","PGEN_.00g015870",313.449422400122,-1.53164893378486,0.438884426854851,-3.48986849399286,0.000483258291487053,0.0321311612195352,204,549,593,188,301,353,314,286,220,380,424,357,285,346,208,229,472,373,169,285,329,302,298,277,140,213,661,273,268,363,446,296,382,323,611,260,223,379,271,444,365,499,476,307,320,335,228,244,283,378,295,375,213,230,270,384,337,654,251,249,314,246,FALSE,TRUE
"111","PGEN_.00g156260",18.3614822775828,5.81241094055505,1.54059077498518,3.77284547910588,0.000161396252943594,0.0163780583544928,39,77,14,35,4,3,3,29,6,10,22,31,12,4,32,1,6,13,16,33,14,13,13,0,0,8,8,35,76,93,16,8,23,25,16,4,38,8,12,2,43,18,26,14,28,22,9,22,26,9,15,20,25,14,19,45,18,37,2,14,9,20,TRUE,FALSE
"112","PGEN_.00g057170",149.898999325891,7.65664530492714,2.00773960871893,3.81356490237924,0.000136976532257475,0.0150783766709028,156,283,355,171,61,62,53,52,30,36,224,99,1018,23,26,46,5,48,66,102,27,57,48,90,10,35,19,127,203,496,108,39,38,135,37,25,287,58,68,253,269,124,132,104,90,721,317,99,90,86,75,1591,84,54,47,60,49,122,41,139,16,342,TRUE,FALSE
"113","PGEN_.00g332570",132.481703499349,-8.25769876313743,2.1238695252085,-3.88804428197008,0.000101055192959418,0.0117508686348303,46,132,79,31,37,37,45,20,30,1800,54,44,58,69,28,20,35,111,38,37,50,34,43,57,22,133,95,31,54,132,46,39,51,38,90,37,33,56,31,2282,46,1055,53,38,37,58,50,127,28,92,22,67,25,34,42,62,258,143,28,26,203,43,FALSE,TRUE
"114","PGEN_.00g340260",50.471985800292,-11.5800676304415,3.26005074482314,-3.55211269297886,0.000382151153342257,0.028169999303515,7,7,23,3,13,44,37,4,4,391,8,4,193,16,7,179,0,8,4,5,5,8,20,294,11,17,11,0,2,16,7,2,4,6,13,4,2,10,8,563,0,77,6,6,4,301,134,54,5,5,3,27,0,0,64,7,38,14,6,6,21,171,FALSE,TRUE
"115","PGEN_.00g279590",147.400742505953,8.34937447919411,2.21002700043213,3.77795134519241,0.000158123760762503,0.0163780583544928,153,154,298,124,54,33,76,45,13,88,152,51,1769,35,45,114,3,161,33,79,26,42,48,112,13,53,9,47,192,258,106,13,37,107,41,28,165,32,47,160,232,116,89,106,81,1024,203,123,6,40,82,1679,22,43,10,46,118,53,63,48,17,313,TRUE,FALSE
"116","PGEN_.00g085800",51.5294222930725,4.69732769553373,1.19225334079317,3.93987379595746,8.15244851303737e-05,0.0101979719581268,78,139,227,63,42,14,40,33,15,9,81,34,105,39,11,18,44,41,53,61,46,33,38,27,9,24,34,39,50,209,46,30,56,44,58,21,114,57,29,35,101,56,66,73,49,65,61,39,24,55,39,214,27,47,20,34,24,72,26,56,46,120,TRUE,FALSE
"117","PGEN_.00g131380",12.9080753921189,6.92733221131384,1.83660882052123,3.77180602309634,0.000162070230305915,0.0163780583544928,16,36,31,23,12,5,9,15,5,0,31,11,14,5,0,2,4,15,8,18,6,10,2,0,0,10,2,18,42,67,11,6,6,23,11,7,36,19,8,7,67,0,40,17,15,20,24,3,21,15,21,13,6,12,2,10,2,17,4,21,7,0,TRUE,FALSE
"118","PGEN_.00g196600",86.0350724426843,10.2490780045138,2.95755650577641,3.46538704653531,0.000529468885294763,0.0341507431015122,139,148,30,239,32,54,6,117,140,0,141,137,0,62,25,0,33,9,81,112,102,63,17,8,17,71,64,207,246,168,19,53,25,93,12,50,67,56,41,9,484,8,161,163,165,0,3,0,236,53,167,7,69,237,3,18,0,34,608,96,34,0,TRUE,FALSE
"119","PGEN_.00g013400",267.594052753769,-1.53512389225822,0.419422958685488,-3.66008550669103,0.000252131098179206,0.0206999766604056,234,342,478,187,262,243,301,207,190,490,354,344,307,280,176,163,328,271,148,261,242,306,279,215,130,145,479,216,174,327,322,272,328,292,439,228,261,392,228,300,243,499,446,261,254,327,234,288,342,244,268,291,215,151,251,292,344,460,227,243,290,180,FALSE,TRUE
"120","PGEN_.00g020410",16.8647347886692,-2.77835172592961,0.805714443226929,-3.44830820557487,0.000564109941429405,0.0351796863900838,11,44,40,15,26,15,26,13,9,16,19,23,14,20,11,11,18,11,9,14,14,21,17,11,4,17,21,13,17,13,28,14,16,31,37,30,13,23,13,16,23,19,28,19,10,36,1,14,5,23,10,17,16,10,17,24,19,43,17,10,23,9,FALSE,TRUE
"121","PGEN_.00g327850",12.4404890326988,7.23918326832711,1.72558650918962,4.19520159074888,2.72629002592732e-05,0.00500183343423466,31,31,37,20,9,11,8,21,3,2,39,17,12,6,4,0,2,11,9,25,2,4,5,6,2,7,4,16,30,97,8,7,7,24,5,6,43,5,8,11,64,1,23,8,24,3,4,2,27,18,15,15,4,5,4,9,2,6,6,14,7,0,TRUE,FALSE
"122","PGEN_.00g057310",23.2766934658604,6.87423246059385,1.46675071234112,4.68670811117022,2.77634489175819e-06,0.000881596285629061,63,39,61,48,27,13,18,21,6,9,60,27,25,8,5,0,4,13,21,36,19,8,10,7,3,12,7,38,43,129,27,4,9,26,11,7,73,12,19,38,129,15,20,24,35,11,17,25,18,28,31,45,18,14,21,14,4,28,14,31,6,12,TRUE,FALSE
"123","PGEN_.00g340090",40.1277831029113,9.32308140770948,2.43692845937227,3.82575096607925,0.000130374037157586,0.0145455141996355,43,83,118,67,23,18,5,34,6,7,93,37,378,3,5,5,2,17,22,23,4,10,19,5,7,15,5,49,70,199,17,3,6,59,12,6,84,13,6,27,101,26,23,20,33,141,107,0,21,18,36,383,41,17,5,15,5,28,9,18,10,2,TRUE,FALSE
"124","PGEN_.00g117550",143.744624003038,10.8256095791865,2.39914128328992,4.5122851474347,6.41328873320394e-06,0.00166794745282276,232,45,26,369,209,12,33,11,54,370,301,35,296,36,3,56,3,14,31,197,27,282,6,508,2,230,15,166,369,161,6,18,24,327,9,4,152,80,18,199,116,78,425,196,438,38,81,278,219,8,54,200,59,209,7,152,35,66,653,116,4,536,TRUE,FALSE
"125","PGEN_.00g173270",105.872638401579,7.87300401677015,1.83994587695578,4.27893239435725,1.87791886519583e-05,0.00378148735391629,200,231,269,182,84,50,44,127,13,4,322,111,366,29,23,7,7,81,66,125,57,47,68,22,13,39,22,125,183,581,128,14,58,124,54,19,357,58,76,62,398,46,116,100,119,334,194,36,111,96,124,485,77,45,26,44,21,99,42,100,19,63,TRUE,FALSE
"126","PGEN_.00g002290",9.7363163224872,5.1777879821056,1.51421829959973,3.41944618122386,0.000627487437687198,0.0372008120708975,11,18,19,13,9,0,8,9,12,0,16,10,12,4,11,0,11,11,6,22,10,6,16,2,2,9,15,23,18,44,8,25,14,11,9,14,19,9,2,0,8,0,19,18,13,0,2,11,4,5,17,3,8,14,7,12,4,16,11,12,10,1,TRUE,FALSE
"127","PGEN_.00g133820",20.1908548958657,5.47015298685834,1.34855023862001,4.05632124796182,4.98516821495329e-05,0.00681339508910188,31,42,52,29,18,11,22,13,6,7,25,22,20,9,10,3,3,13,22,25,11,16,16,7,8,6,6,21,43,97,22,3,10,20,22,12,48,9,13,29,68,13,14,19,25,21,37,4,27,26,20,78,8,16,8,7,11,25,23,25,10,28,TRUE,FALSE
"128","PGEN_.00g145340",29.1605147038247,2.67864723324959,0.723356040326632,3.70308269222449,0.000212995416497197,0.0185104227221143,51,40,30,16,20,19,20,37,26,29,44,41,68,10,12,15,36,36,27,27,24,47,34,26,8,20,48,18,49,52,18,27,27,39,44,14,27,65,20,22,19,23,44,42,30,28,17,31,20,21,37,50,31,28,42,54,27,35,23,27,18,35,TRUE,FALSE
"129","PGEN_.00g345620",47.0952196325769,5.08741204293723,1.07119980391175,4.74926528585918,2.04156989576283e-06,0.000732834828670346,53,115,62,71,26,12,51,47,30,34,90,56,38,11,18,12,41,29,16,61,46,60,21,33,5,29,23,70,160,406,47,39,30,66,35,35,113,47,26,18,195,46,76,30,60,27,40,17,116,28,42,27,59,38,28,25,19,41,30,47,20,15,TRUE,FALSE
"130","PGEN_.00g340250",371.353039838126,-11.8152405027495,2.69570976660526,-4.38297944723796,1.17067160924582e-05,0.00268856314054817,90,102,95,78,170,840,619,43,24,1848,62,30,801,243,159,764,76,77,19,54,24,26,820,1448,915,232,66,27,73,394,36,21,31,83,55,138,21,71,28,2904,56,1019,50,7,49,2378,496,280,48,112,14,227,23,33,1160,90,221,211,89,48,340,490,FALSE,TRUE
"131","PGEN_.00g015030",21.8032467713094,2.44594759904764,0.654242752805982,3.73859334101481,0.00018505278544291,0.0175608712254789,30,42,26,24,24,6,19,42,33,9,28,29,30,13,15,8,30,26,29,30,25,22,29,12,8,19,31,31,28,31,16,27,26,25,32,20,27,35,13,12,30,10,22,30,27,31,14,14,26,20,21,21,10,18,18,34,11,36,13,25,21,13,TRUE,FALSE
"132","PGEN_.00g313880",11.43385382677,6.11376671280643,1.66945615321878,3.662130748998,0.000250126134398085,0.0206999766604056,44,24,45,20,7,8,5,15,3,0,31,14,3,3,3,2,6,4,15,11,10,2,6,4,4,11,2,16,38,69,13,2,5,12,7,7,40,9,4,3,52,3,13,14,13,10,6,4,29,12,24,7,10,3,2,7,5,12,6,10,6,3,TRUE,FALSE
"133","PGEN_.00g092260",50.1130234492838,-10.9826423308761,3.18609159279782,-3.44705794262238,0.000566727021545682,0.0351796863900838,2,22,9,4,18,74,53,2,1,704,10,6,41,36,31,122,1,13,0,5,9,8,31,396,30,5,14,8,2,9,10,5,19,5,3,6,4,7,7,239,6,81,4,0,5,438,43,35,6,18,7,40,0,8,104,11,23,8,2,3,37,121,FALSE,TRUE
"134","PGEN_.00g115560",302.783484714181,6.01233984138588,1.43796774081228,4.18113680212993,2.9005527810714e-05,0.00517386502296705,513,680,737,695,213,210,457,369,82,358,777,293,663,109,117,89,53,218,185,291,87,87,186,192,50,168,53,236,509,1576,300,54,113,361,158,78,725,160,182,231,771,541,236,365,245,469,285,294,103,320,333,1489,221,176,134,151,149,316,200,399,99,224,TRUE,FALSE
